sentence, entity type + position
"Skiing, barbecues, parties: with this plan you get the best of everything and can enjoy it all on a one-day visit.","[[100, 107, 'DATE']]"
"You couldn't tell it by looking, but she has the legendary tale of having eaten two whole cakes when a child.","[[80, 83, 'CARDINAL']]"
"My life changed, sparked by meeting Mr Matsukawa.","[[39, 48, 'PERSON']]"
If I was going to the African continent where would be the safest and most sanitary place?,"[[22, 29, 'NORP']]"
There can be no people who have gone through as many hardships this century as the Jews.,"[[63, 75, 'DATE'], [83, 87, 'NORP']]"
There can be no people who have gone through as many hardships this century as the Jews.,"[[63, 75, 'DATE'], [83, 87, 'NORP']]"
You won't trick her; she knows a thing or two.,"[[42, 45, 'CARDINAL']]"
Even if we don't get lucky on the first try we can just keep fucking till I get pregnant.,"[[34, 39, 'ORDINAL']]"
Tadami is in Minamiaizu in Fukushima; cut off by steep mountains and located on the prefecture border with Niigata.,"[[0, 6, 'GPE'], [13, 23, 'GPE'], [27, 36, 'GPE'], [107, 114, 'GPE']]"
Tadami is in Minamiaizu in Fukushima; cut off by steep mountains and located on the prefecture border with Niigata.,"[[0, 6, 'GPE'], [13, 23, 'GPE'], [27, 36, 'GPE'], [107, 114, 'GPE']]"
Tadami is in Minamiaizu in Fukushima; cut off by steep mountains and located on the prefecture border with Niigata.,"[[0, 6, 'GPE'], [13, 23, 'GPE'], [27, 36, 'GPE'], [107, 114, 'GPE']]"
Tadami is in Minamiaizu in Fukushima; cut off by steep mountains and located on the prefecture border with Niigata.,"[[0, 6, 'GPE'], [13, 23, 'GPE'], [27, 36, 'GPE'], [107, 114, 'GPE']]"
"Many people suffer from heart disease in Japan, but in Libya those having heart attacks have also increased a lot recently.","[[41, 46, 'GPE'], [55, 60, 'GPE']]"
"Many people suffer from heart disease in Japan, but in Libya those having heart attacks have also increased a lot recently.","[[41, 46, 'GPE'], [55, 60, 'GPE']]"
"Of course. Now that you say that, certainly Ms Tanaka wasn't shot even once in the mock battles.","[[47, 53, 'PERSON']]"
"We don't have polygamy in Japan, dear.","[[26, 31, 'GPE']]"
This week I've watched foreign car-action movies with subtitles for three days in a row.,"[[0, 9, 'DATE'], [68, 87, 'DATE']]"
This week I've watched foreign car-action movies with subtitles for three days in a row.,"[[0, 9, 'DATE'], [68, 87, 'DATE']]"
The bidet-toilet itself has not spread much outside of Japan.,"[[55, 60, 'GPE']]"
"Ah, the phone card's already running out.. See you in half an hour.","[[54, 66, 'TIME']]"
If the more advanced want to improve English ability (especially reading comprehension) increasing vocabulary is the way to go.,"[[37, 44, 'LANGUAGE']]"
"There is a world of difference between, ""somehow being understood"" and ""using correct English.""","[[86, 93, 'LANGUAGE']]"
Just as if that was proof that that English was correct.,"[[36, 43, 'LANGUAGE']]"
"I've heard about it, Koichi ""You don't need to say anything more, I know. It's the summer festival incident at the shrine, right?""","[[21, 27, 'PERSON'], [83, 89, 'DATE']]"
"I've heard about it, Koichi ""You don't need to say anything more, I know. It's the summer festival incident at the shrine, right?""","[[21, 27, 'PERSON'], [83, 89, 'DATE']]"
In many languages the way dictionary-form words end is fixed; in Japanese they end in a 'u row' character.,"[[65, 73, 'NORP']]"
Mr Pryor collapsed with a subarachnoid haemorrhage when rehearsing for a performance in Paris. He was taken to local hospital but passed away at 4:23 pm.,"[[3, 8, 'PERSON'], [88, 93, 'GPE'], [145, 152, 'TIME']]"
Mr Pryor collapsed with a subarachnoid haemorrhage when rehearsing for a performance in Paris. He was taken to local hospital but passed away at 4:23 pm.,"[[3, 8, 'PERSON'], [88, 93, 'GPE'], [145, 152, 'TIME']]"
Mr Pryor collapsed with a subarachnoid haemorrhage when rehearsing for a performance in Paris. He was taken to local hospital but passed away at 4:23 pm.,"[[3, 8, 'PERSON'], [88, 93, 'GPE'], [145, 152, 'TIME']]"
It's raining again. I wonder if we will be able to have the February snow festival?,"[[60, 68, 'DATE']]"
"I'd like to do without commas, but 6 feels odd if it doesn't have commas.","[[35, 36, 'CARDINAL']]"
You've both been very impressive today. I'm proud of you.,"[[33, 38, 'DATE']]"
"Christmas in Japan is, if anything, a day for couples.","[[0, 9, 'DATE'], [13, 18, 'GPE']]"
"Christmas in Japan is, if anything, a day for couples.","[[0, 9, 'DATE'], [13, 18, 'GPE']]"
It's a troll trying for click-throughs. It's being multiposted in English-related communities all over the place.,"[[66, 73, 'LANGUAGE']]"
"So characteristic of what a pious Christian would say, this courteous phrase.","[[34, 43, 'NORP']]"
You should get there in five minutes walking.,"[[24, 36, 'TIME']]"
I cannot help but be concerned about the commercialism of Hollywood movies.,"[[58, 67, 'GPE']]"
"* The basic prohibitions (No slander, libel, etc.) are noted in the ""Read me first."" Please be sure to read it.","[[77, 82, 'ORDINAL']]"
I have to get to sleep! I've got classes tomorrow.,"[[41, 49, 'DATE']]"
"By the way, today is the 8th of June — my wife's birthday.","[[12, 17, 'DATE'], [21, 36, 'DATE']]"
"By the way, today is the 8th of June — my wife's birthday.","[[12, 17, 'DATE'], [21, 36, 'DATE']]"
"Happy birthday, Miss Aiba!","[[21, 25, 'PERSON']]"
In the cold season when you want to drink something hot I recommend this sort of thermos flask.,"[[3, 18, 'DATE']]"
"An English-Japanese dictionary is surely a must have book, not just for those taking TOEIC, but for all studying English.","[[3, 10, 'LANGUAGE'], [10, 19, 'NORP'], [113, 120, 'LANGUAGE']]"
"An English-Japanese dictionary is surely a must have book, not just for those taking TOEIC, but for all studying English.","[[3, 10, 'LANGUAGE'], [10, 19, 'NORP'], [113, 120, 'LANGUAGE']]"
"An English-Japanese dictionary is surely a must have book, not just for those taking TOEIC, but for all studying English.","[[3, 10, 'LANGUAGE'], [10, 19, 'NORP'], [113, 120, 'LANGUAGE']]"
Two weeks after being admitted to hospital my acne suddenly started to disappear.,"[[0, 9, 'DATE']]"
One of the greatest hurdles facing middle school students learning English is relative pronouns.,"[[0, 3, 'CARDINAL'], [67, 74, 'LANGUAGE']]"
One of the greatest hurdles facing middle school students learning English is relative pronouns.,"[[0, 3, 'CARDINAL'], [67, 74, 'LANGUAGE']]"
"The relative pronoun 'that' has two states, a nominative case and objective case, but there is no possessive case.","[[32, 35, 'CARDINAL']]"
"... Hey-hey you two, is it no holds barred as soon as you know it's my treat?","[[16, 19, 'CARDINAL']]"
Conjugation of irregular verbs - essential for those learning English.,"[[62, 69, 'LANGUAGE']]"
"Present-day Japan is going down the route to self destruction, isn't it?","[[12, 17, 'GPE']]"
I also really had the feeling of having had a relaxed day with my family for the first time in a long while.,"[[44, 57, 'DATE'], [81, 86, 'ORDINAL']]"
I also really had the feeling of having had a relaxed day with my family for the first time in a long while.,"[[44, 57, 'DATE'], [81, 86, 'ORDINAL']]"
"This expression has really caught my fancy, as a type of English metaphorical expression not in Japanese.","[[57, 64, 'LANGUAGE'], [96, 104, 'LANGUAGE']]"
"This expression has really caught my fancy, as a type of English metaphorical expression not in Japanese.","[[57, 64, 'LANGUAGE'], [96, 104, 'LANGUAGE']]"
"First, let us talk about the experiments conducted in laboratories.","[[0, 5, 'ORDINAL']]"
"Born on 2006 Feb 23, at 2730g, our family's treasure.","[[8, 19, 'DATE'], [24, 29, 'DATE']]"
"Born on 2006 Feb 23, at 2730g, our family's treasure.","[[8, 19, 'DATE'], [24, 29, 'DATE']]"
"Whenever I go to a Japanese restaurant, I take the disposable chopsticks home with me.","[[19, 27, 'NORP']]"
Gelatine has the property of setting as it cools.,"[[0, 8, 'ORG']]"
"I'd like to set up a sign like, ""This Way ->,"" but what would it be if I made it in English?","[[32, 41, 'WORK_OF_ART'], [84, 91, 'LANGUAGE']]"
"I'd like to set up a sign like, ""This Way ->,"" but what would it be if I made it in English?","[[32, 41, 'WORK_OF_ART'], [84, 91, 'LANGUAGE']]"
"It's OK to think of 'five minutes' as a noun phrase, right?","[[21, 33, 'TIME']]"
"I buy the texts, but first I start writing the English sentences that come along without looking at them.","[[47, 54, 'LANGUAGE']]"
"About today's packed-lunch, the menus prepared by Itsuki and Tanaka are low in beta-carotene-rich vegetables again aren't they?","[[6, 11, 'DATE'], [50, 56, 'GPE'], [61, 67, 'PERSON']]"
"About today's packed-lunch, the menus prepared by Itsuki and Tanaka are low in beta-carotene-rich vegetables again aren't they?","[[6, 11, 'DATE'], [50, 56, 'GPE'], [61, 67, 'PERSON']]"
"About today's packed-lunch, the menus prepared by Itsuki and Tanaka are low in beta-carotene-rich vegetables again aren't they?","[[6, 11, 'DATE'], [50, 56, 'GPE'], [61, 67, 'PERSON']]"
"You'll get your clothes dirty. ""No worries. They weren't very clean in the first place.""","[[75, 80, 'ORDINAL']]"
"A light lunch at MacD's, coffee at Starbucks, then a few drinks with shabu-shabu - that's the way it went.","[[17, 23, 'ORG'], [35, 44, 'ORG']]"
"A light lunch at MacD's, coffee at Starbucks, then a few drinks with shabu-shabu - that's the way it went.","[[17, 23, 'ORG'], [35, 44, 'ORG']]"
There are many uses of the 'present tense' of Japanese grammar which indicate things yet to happen.,"[[46, 54, 'NORP']]"
Among the people of the colonies suffering under Earth's tyranny a force emerges intending to overthrow the status quo through terrorism.,"[[49, 54, 'LOC']]"
Tyrannical governments frequently gaol their political opponents.,"[[0, 10, 'NORP']]"
"It is even becoming accepted even in exam-English that that called ""simple future tense"" does not exist.","[[42, 49, 'LANGUAGE']]"
"In the midst of the dollar falling hard against the Yen and other major Eastern currencies the Chinese Yuan, with China effectively taking a 'dollar peg' policy, has become cheap.","[[72, 79, 'NORP'], [91, 107, 'ORG'], [114, 119, 'GPE']]"
"In the midst of the dollar falling hard against the Yen and other major Eastern currencies the Chinese Yuan, with China effectively taking a 'dollar peg' policy, has become cheap.","[[72, 79, 'NORP'], [91, 107, 'ORG'], [114, 119, 'GPE']]"
"In the midst of the dollar falling hard against the Yen and other major Eastern currencies the Chinese Yuan, with China effectively taking a 'dollar peg' policy, has become cheap.","[[72, 79, 'NORP'], [91, 107, 'ORG'], [114, 119, 'GPE']]"
About four years ago my Achilles tendon started to hurt and I was told it was Achilles tendonitis.,"[[0, 20, 'DATE'], [24, 32, 'PERSON'], [78, 86, 'PERSON']]"
About four years ago my Achilles tendon started to hurt and I was told it was Achilles tendonitis.,"[[0, 20, 'DATE'], [24, 32, 'PERSON'], [78, 86, 'PERSON']]"
About four years ago my Achilles tendon started to hurt and I was told it was Achilles tendonitis.,"[[0, 20, 'DATE'], [24, 32, 'PERSON'], [78, 86, 'PERSON']]"
"It was going to be from Saturday, but, with one thing and another, it ended up being from the new week.","[[24, 32, 'DATE'], [44, 47, 'CARDINAL'], [90, 102, 'DATE']]"
"It was going to be from Saturday, but, with one thing and another, it ended up being from the new week.","[[24, 32, 'DATE'], [44, 47, 'CARDINAL'], [90, 102, 'DATE']]"
"It was going to be from Saturday, but, with one thing and another, it ended up being from the new week.","[[24, 32, 'DATE'], [44, 47, 'CARDINAL'], [90, 102, 'DATE']]"
"As cultural exchange continued between the two countries, their mutual understanding became even deeper.","[[43, 46, 'CARDINAL']]"
I serve pub food to Canadian customers.,"[[20, 28, 'NORP']]"
"There are two ways of using the infinitive as an adjective, 1. attributive, 2. predicative. Naturally 2. is a subject complement.","[[10, 13, 'CARDINAL'], [60, 61, 'CARDINAL'], [76, 78, 'CARDINAL'], [102, 103, 'CARDINAL']]"
"There are two ways of using the infinitive as an adjective, 1. attributive, 2. predicative. Naturally 2. is a subject complement.","[[10, 13, 'CARDINAL'], [60, 61, 'CARDINAL'], [76, 78, 'CARDINAL'], [102, 103, 'CARDINAL']]"
"There are two ways of using the infinitive as an adjective, 1. attributive, 2. predicative. Naturally 2. is a subject complement.","[[10, 13, 'CARDINAL'], [60, 61, 'CARDINAL'], [76, 78, 'CARDINAL'], [102, 103, 'CARDINAL']]"
"There are two ways of using the infinitive as an adjective, 1. attributive, 2. predicative. Naturally 2. is a subject complement.","[[10, 13, 'CARDINAL'], [60, 61, 'CARDINAL'], [76, 78, 'CARDINAL'], [102, 103, 'CARDINAL']]"
"That 'Ayumi' kid, only 13 but has performed in movies and theatres as a child actor since she was five.","[[6, 11, 'PERSON'], [18, 25, 'DATE'], [98, 102, 'DATE']]"
"That 'Ayumi' kid, only 13 but has performed in movies and theatres as a child actor since she was five.","[[6, 11, 'PERSON'], [18, 25, 'DATE'], [98, 102, 'DATE']]"
"That 'Ayumi' kid, only 13 but has performed in movies and theatres as a child actor since she was five.","[[6, 11, 'PERSON'], [18, 25, 'DATE'], [98, 102, 'DATE']]"
Today we will carry out an experiment about Ohm's Law.,"[[0, 5, 'DATE'], [44, 53, 'LAW']]"
Today we will carry out an experiment about Ohm's Law.,"[[0, 5, 'DATE'], [44, 53, 'LAW']]"
"It's pool-season from this week, isn't it? ""Oh yes. I've gotta go and buy a swimming suit, then.""","[[22, 31, 'DATE']]"
"Aki's off school today? ""It seems her cold got worse.""","[[0, 3, 'PERSON'], [17, 22, 'DATE']]"
"Aki's off school today? ""It seems her cold got worse.""","[[0, 3, 'PERSON'], [17, 22, 'DATE']]"
"When night fell, she watched the moon.","[[5, 10, 'TIME']]"
"Let's head back. ""Shall we drop by McDonald's?""","[[35, 45, 'PERSON']]"
We're one baton short for the relay.,"[[6, 9, 'CARDINAL']]"
I also gave him a little something as a Christmas present the other day.,"[[16, 49, 'DATE']]"
"Lemme see your painting, Manaka. ""Must you? It's embarrassing!""","[[0, 5, 'PERSON'], [25, 31, 'PERSON']]"
"Lemme see your painting, Manaka. ""Must you? It's embarrassing!""","[[0, 5, 'PERSON'], [25, 31, 'PERSON']]"
Isn't it a mild winter this year? Makes life easier.,"[[23, 32, 'DATE']]"
"Then, those from a year ago won't be working any more!","[[17, 27, 'DATE']]"
I moved a chess piece on the board one forward.,"[[35, 38, 'CARDINAL']]"
It should be decided in the next day or two.,"[[24, 36, 'DATE'], [40, 43, 'CARDINAL']]"
It should be decided in the next day or two.,"[[24, 36, 'DATE'], [40, 43, 'CARDINAL']]"
Come to pick me up if it rains tomorrow.,"[[31, 39, 'DATE']]"
"At first, I thought they were sick.","[[3, 8, 'ORDINAL']]"
"OK, stop there! That was a strong performance from the two of you.","[[55, 58, 'CARDINAL']]"
"Now Beth enters, stage right!","[[4, 8, 'PERSON']]"
"I'm in transit between flights now. I've spent 8 hours on a plane so far, after changing planes now it's another two hours.","[[47, 54, 'TIME'], [105, 122, 'TIME']]"
"I'm in transit between flights now. I've spent 8 hours on a plane so far, after changing planes now it's another two hours.","[[47, 54, 'TIME'], [105, 122, 'TIME']]"
It has become clear what murder-suspect Miura's jail lifestyle is like.,"[[40, 45, 'PERSON']]"
"Deposed in a military coup in September 2006 and having effectively been in exile, the Former premier of Thailand Thaksin has returned after about a year and a half.","[[30, 44, 'DATE'], [105, 113, 'GPE'], [114, 121, 'PERSON'], [141, 164, 'DATE']]"
"Deposed in a military coup in September 2006 and having effectively been in exile, the Former premier of Thailand Thaksin has returned after about a year and a half.","[[30, 44, 'DATE'], [105, 113, 'GPE'], [114, 121, 'PERSON'], [141, 164, 'DATE']]"
"Deposed in a military coup in September 2006 and having effectively been in exile, the Former premier of Thailand Thaksin has returned after about a year and a half.","[[30, 44, 'DATE'], [105, 113, 'GPE'], [114, 121, 'PERSON'], [141, 164, 'DATE']]"
