sentence, entity type + position
"Most people who eat with a fork live in Europe, North America, and South America; people who eat with chop sticks live in Africa, the Near East, Indonesia, and India.","[[40, 46, 'LOC'], [48, 61, 'LOC'], [67, 80, 'LOC'], [122, 128, 'LOC'], [134, 143, 'LOC'], [145, 154, 'LOC'], [160, 166, 'LOC']]"
"Most people who eat with a fork live in Europe, North America, and South America; people who eat with chop sticks live in Africa, the Near East, Indonesia, and India.","[[40, 46, 'LOC'], [48, 61, 'LOC'], [67, 80, 'LOC'], [122, 128, 'LOC'], [134, 143, 'LOC'], [145, 154, 'LOC'], [160, 166, 'LOC']]"
"Most people who eat with a fork live in Europe, North America, and South America; people who eat with chop sticks live in Africa, the Near East, Indonesia, and India.","[[40, 46, 'LOC'], [48, 61, 'LOC'], [67, 80, 'LOC'], [122, 128, 'LOC'], [134, 143, 'LOC'], [145, 154, 'LOC'], [160, 166, 'LOC']]"
"Most people who eat with a fork live in Europe, North America, and South America; people who eat with chop sticks live in Africa, the Near East, Indonesia, and India.","[[40, 46, 'LOC'], [48, 61, 'LOC'], [67, 80, 'LOC'], [122, 128, 'LOC'], [134, 143, 'LOC'], [145, 154, 'LOC'], [160, 166, 'LOC']]"
"Most people who eat with a fork live in Europe, North America, and South America; people who eat with chop sticks live in Africa, the Near East, Indonesia, and India.","[[40, 46, 'LOC'], [48, 61, 'LOC'], [67, 80, 'LOC'], [122, 128, 'LOC'], [134, 143, 'LOC'], [145, 154, 'LOC'], [160, 166, 'LOC']]"
"Most people who eat with a fork live in Europe, North America, and South America; people who eat with chop sticks live in Africa, the Near East, Indonesia, and India.","[[40, 46, 'LOC'], [48, 61, 'LOC'], [67, 80, 'LOC'], [122, 128, 'LOC'], [134, 143, 'LOC'], [145, 154, 'LOC'], [160, 166, 'LOC']]"
Kate stayed in Izu for the weekend.,"[[0, 4, 'PER'], [15, 18, 'LOC']]"
Kate stayed in Izu for the weekend.,"[[0, 4, 'PER'], [15, 18, 'LOC']]"
Can you sit in the Lotus position?,"[[19, 24, 'ORG']]"
Why did you go to Japan?,"[[18, 24, 'LOC']]"
I left Africa forever.,"[[7, 13, 'LOC']]"
Otto Lilienthal was a German engineer and entrepreneur.,"[[0, 15, 'PER'], [22, 28, 'MISC']]"
Otto Lilienthal was a German engineer and entrepreneur.,"[[0, 15, 'PER'], [22, 28, 'MISC']]"
Great thanks for a lovely night.,"[[0, 5, 'PER']]"
Yesterday my sister went to Kobe.,"[[0, 9, 'MISC'], [28, 33, 'LOC']]"
Yesterday my sister went to Kobe.,"[[0, 9, 'MISC'], [28, 33, 'LOC']]"
The train arrived on time to Kyoto.,"[[29, 35, 'LOC']]"
Perry became used to the loud deliberations.,"[[0, 5, 'PER']]"
"Ruby on Rails is an agile development platform, which means we can respond to feedback from our customers very quickly.","[[0, 13, 'MISC']]"
"Afterwards, I did not speak with them.","[[0, 13, 'PER']]"
I was shocked about John's death.,"[[20, 26, 'PER']]"
Why is Mary going for a picnic with him?,"[[7, 11, 'PER']]"
"Plato is my friend, but the truth is worth more to me.","[[0, 5, 'PER']]"
I studied in Boston from 2003 to 2007.,"[[13, 19, 'LOC']]"
The Earth is like a ball with a large magnet inside.,"[[4, 9, 'MISC']]"
He visited Nara on a bus.,"[[11, 15, 'LOC']]"
She told me that she wanted a pet dog.,"[[30, 38, 'MISC']]"
They used math to calculate the shape of the universe immediately before and after the Big Bang.,"[[87, 96, 'MISC']]"
The ship will arrive in San Francisco this evening.,"[[24, 37, 'LOC']]"
She ran to Shinjuku.,"[[11, 20, 'LOC']]"
Who broke the vase?,"[[0, 3, 'ORG']]"
"To the Hilton Hotel, please.","[[7, 19, 'LOC']]"
"Yes, I love this.","[[0, 6, 'MISC']]"
The Statue of Liberty is the symbol of America.,"[[4, 21, 'LOC'], [39, 46, 'LOC']]"
The Statue of Liberty is the symbol of America.,"[[4, 21, 'LOC'], [39, 46, 'LOC']]"
Is Mrs. Smith an English teacher?,"[[0, 13, 'PER'], [17, 24, 'MISC']]"
Is Mrs. Smith an English teacher?,"[[0, 13, 'PER'], [17, 24, 'MISC']]"
Jump as high as you can.,"[[0, 4, 'MISC']]"
"You like English, don't you?","[[9, 16, 'MISC']]"
This music was composed by Bach.,"[[27, 32, 'PER']]"
"Hurry up, the summer is almost over...","[[0, 5, 'MISC']]"
The Japanese take off their shoes when entering a house.,"[[4, 12, 'MISC']]"
The Japanese fishing fleet catches more than 1000 whales per year on the pretext of scientific research.,"[[4, 12, 'MISC']]"
The son I have in Aksu is very brave!,"[[8, 22, 'MISC']]"
Trier is the oldest city in Germany.,"[[0, 5, 'LOC'], [28, 36, 'LOC']]"
Trier is the oldest city in Germany.,"[[0, 5, 'LOC'], [28, 36, 'LOC']]"
Got it?,"[[0, 7, 'LOC']]"
"Enough, I said.","[[0, 9, 'PER']]"
There'll be a problem.,"[[0, 8, 'PER']]"
I would love to drive the car but I'm only 14.,"[[34, 37, 'MISC']]"
I've been living in San Salvador for six years.,"[[20, 32, 'LOC']]"
I'd like to introduce my good friend Luis.,"[[37, 42, 'PER']]"
I'll write to you or I'll phone you next week.,"[[21, 46, 'MISC']]"
I'm confused. What do I do now?,"[[22, 31, 'MISC']]"
"I'm going shopping this afternoon, although I don't have much money.","[[44, 51, 'MISC']]"
I'm going to study biology and Spanish.,"[[31, 39, 'LOC']]"
I'm in the bathroom because I'm washing my hands.,"[[28, 49, 'MISC']]"
I'm looking for a book about medieval Spain.,"[[38, 44, 'LOC']]"
"I'm on the N634, five kilometers from Llanes.","[[11, 15, 'MISC'], [38, 45, 'LOC']]"
"I'm on the N634, five kilometers from Llanes.","[[11, 15, 'MISC'], [38, 45, 'LOC']]"
I'm useless at French.,"[[15, 21, 'MISC']]"
I'm drinking water because I'm thirsty.,"[[27, 39, 'MISC']]"
"If I go to the party, I'll take some bottles of wine.","[[22, 26, 'LOC']]"
In Spain they serve lunch at about two o'clock.,"[[3, 8, 'LOC']]"
Is that OK now?,"[[8, 15, 'MISC']]"
Is this the direct way to the Prado?,"[[30, 36, 'ORG']]"
It's free for European Union citizens.,"[[14, 28, 'ORG']]"
It's late already. Hurry up!,"[[19, 24, 'PER']]"
It's the 28th of May.,"[[17, 21, 'PER']]"
Italy is far from Brazil.,"[[0, 5, 'LOC'], [18, 25, 'LOC']]"
Italy is far from Brazil.,"[[0, 5, 'LOC'], [18, 25, 'LOC']]"
Japan is close to China.,"[[0, 5, 'LOC'], [18, 24, 'LOC']]"
Japan is close to China.,"[[0, 5, 'LOC'], [18, 24, 'LOC']]"
Juan is getting dressed.,"[[0, 4, 'PER']]"
"Could this work? ""Judging by what I've heard, no.""","[[34, 38, 'PER']]"
Julio is never in style.,"[[0, 5, 'PER']]"
Keep clear.,"[[0, 4, 'MISC']]"
Kiss my ass.,"[[0, 12, 'ORG']]"
Lessons begin at 9 and end at 4.,"[[0, 7, 'PER']]"
"Lots of love, John.","[[14, 19, 'PER']]"
Love John.,"[[0, 10, 'PER']]"
Love songs move me.,"[[0, 4, 'PER']]"
Madrid is one of the most beautiful capitals in Europe.,"[[0, 6, 'LOC'], [48, 54, 'LOC']]"
Madrid is one of the most beautiful capitals in Europe.,"[[0, 6, 'LOC'], [48, 54, 'LOC']]"
Madrid is the capital of Spain.,"[[0, 6, 'LOC'], [25, 31, 'LOC']]"
Madrid is the capital of Spain.,"[[0, 6, 'LOC'], [25, 31, 'LOC']]"
Many inhabitants of the United States speak Spanish.,"[[24, 37, 'LOC'], [44, 52, 'LOC']]"
Many inhabitants of the United States speak Spanish.,"[[24, 37, 'LOC'], [44, 52, 'LOC']]"
Many museums are closed on Mondays.,"[[27, 35, 'LOC']]"
Many stores offer discounts in the month of August.,"[[44, 51, 'PER']]"
Maria is sad today.,"[[0, 5, 'PER']]"
May I call on you again?,"[[0, 5, 'PER']]"
May I change this for a salad?,"[[0, 5, 'PER']]"
May I come in?,"[[0, 5, 'PER']]"
May I help you?,"[[0, 5, 'PER']]"
May I leave a message?,"[[0, 5, 'PER']]"
May I leave my phone number?,"[[0, 5, 'PER']]"
May I park here for a while?,"[[0, 5, 'PER']]"
May I present Mr Hummer.,"[[0, 5, 'PER'], [14, 24, 'PER']]"
May I present Mr Hummer.,"[[0, 5, 'PER'], [14, 24, 'PER']]"
May I smoke?,"[[0, 5, 'PER']]"
May I speak to Pedro?,"[[0, 5, 'PER'], [15, 21, 'PER']]"
May I speak to Pedro?,"[[0, 5, 'PER'], [15, 21, 'PER']]"
May I stop at Seville on the way?,"[[0, 5, 'PER'], [14, 21, 'LOC']]"
May I stop at Seville on the way?,"[[0, 5, 'PER'], [14, 21, 'LOC']]"
May I take a photo?,"[[0, 5, 'PER']]"
May I take a snapshot of you?,"[[0, 5, 'PER']]"
May I try on this dress?,"[[0, 5, 'PER']]"
May I use your telephone?,"[[0, 5, 'PER']]"
Must I stay in bed?,"[[0, 6, 'PER']]"
My last name is Jones.,"[[16, 22, 'PER']]"
My name is Henry.,"[[11, 17, 'PER']]"
"My name is Noelia, and you are?","[[11, 31, 'MISC']]"
My parents are from China.,"[[20, 26, 'LOC']]"
My parents don't speak English.,"[[23, 31, 'MISC']]"
My teacher is Mr. Haddad.,"[[14, 25, 'PER']]"
My teacher is Mrs. Li.,"[[14, 22, 'PER']]"
I gave my mother 19 flowers on Mother's Day.,"[[31, 44, 'MISC']]"
"Oh, now I understand.","[[8, 21, 'MISC']]"
"On the contrary, I've never said such a thing.","[[17, 21, 'PER']]"
Open the window and you'll have fresh air.,"[[0, 15, 'MISC']]"
Pablo and María were here.,"[[0, 5, 'PER'], [10, 15, 'PER']]"
Pablo and María were here.,"[[0, 5, 'PER'], [10, 15, 'PER']]"
"Pardon me, do you speak English?","[[0, 6, 'PER'], [24, 32, 'MISC']]"
"Pardon me, do you speak English?","[[0, 6, 'PER'], [24, 32, 'MISC']]"
Patricia approached the house.,"[[0, 8, 'PER']]"
People dine very late in Spain.,"[[25, 31, 'LOC']]"
Pinochet remains in hospital due to heart problems.,"[[0, 8, 'PER']]"
Romeo marries Juliet.,"[[0, 13, 'MISC']]"
She is called Mei. She is cooking in the kitchen.,"[[14, 22, 'LOC']]"
She is from France.,"[[12, 18, 'LOC']]"
She is preparing to the Olympic Games this year.,"[[24, 37, 'MISC']]"
She lives in New York.,"[[13, 21, 'LOC']]"
"From this moment on, Muiriel is 20 years old.","[[21, 28, 'LOC']]"
"Ah, if all of us could speak all languages!","[[14, 16, 'LOC']]"
"You can know anything instantly ... if you Google it. ""Google?""","[[43, 49, 'ORG'], [55, 63, 'MISC']]"
"You can know anything instantly ... if you Google it. ""Google?""","[[43, 49, 'ORG'], [55, 63, 'MISC']]"
Japan has changed significantly in the past 50 years.,"[[0, 5, 'LOC']]"
Hungry?,"[[0, 7, 'PER']]"
Harvard was founded in 1636.,"[[0, 7, 'ORG']]"
He has western books the like of which you can't get in Japan.,"[[56, 61, 'LOC']]"
He has foreign books of a kind you can't find in Japan.,"[[49, 54, 'LOC']]"
"Once, when I was in primary school, a kid was being bullied and it bothered me so much that I exploded with anger.","[[38, 41, 'ORG']]"
"English is not easy, but it is interesting.","[[0, 7, 'MISC']]"
So which way is it to the People's Park?,"[[26, 40, 'LOC']]"
"Everything's about you, so I'm not going!","[[27, 30, 'MISC']]"
Not everything on the web can be found through Google.,"[[47, 54, 'MISC']]"
George Bush went on a vacation with his wife.,"[[0, 11, 'PER']]"
Maurice Ravel had a nice bike.,"[[0, 13, 'PER']]"
Venice is a city on water.,"[[0, 6, 'LOC']]"
The Japanese archipelago is struck by a terrible heat wave.,"[[4, 12, 'MISC']]"
"The various modes of worship which prevailed in the Roman world were all considered by the people as equally true; by the philosopher as equally false; and by the magistrate as equally useful. And thus toleration produced not only mutual indulgence, but even religious concord.","[[52, 57, 'MISC']]"
According to the newspaper there was an earthquake in Mexico.,"[[54, 61, 'LOC']]"
When will Mr. Suzuki be leaving Japan?,"[[10, 20, 'MISC'], [32, 38, 'LOC']]"
When will Mr. Suzuki be leaving Japan?,"[[10, 20, 'MISC'], [32, 38, 'LOC']]"
The city is found west of London.,"[[26, 33, 'LOC']]"
"Maybe I am unhappy, but I don't intend to kill myself.","[[0, 7, 'PER']]"
You will soon get used to Japanese food.,"[[26, 34, 'MISC']]"
Heaven and hell exist only in the human heart.,"[[0, 15, 'MISC']]"
Dumb as a block of wood.,"[[0, 4, 'PER']]"
"Good night, Timmy!","[[12, 18, 'MISC']]"
Crazy!,"[[0, 6, 'MISC']]"
Joan of Arc refused to attribute the voices she could hear to anything other than the Word of the Lord.,"[[0, 11, 'PER'], [86, 103, 'MISC']]"
Joan of Arc refused to attribute the voices she could hear to anything other than the Word of the Lord.,"[[0, 11, 'PER'], [86, 103, 'MISC']]"
Jane ended up not buying it.,"[[0, 4, 'PER']]"
English and German are two related languages.,"[[0, 7, 'MISC'], [12, 18, 'MISC']]"
English and German are two related languages.,"[[0, 7, 'MISC'], [12, 18, 'MISC']]"
"Mathematicians have this in common with the French: whatever you're trying to say to them, they take it and translate it in their own way and turn it around into something completely different.","[[44, 50, 'MISC']]"
Slip of the tongue.,"[[0, 19, 'MISC']]"
My native language is Japanese.,"[[22, 31, 'LOC']]"
English is a hard language to learn.,"[[0, 7, 'MISC']]"
The whole world speaks English.,"[[23, 31, 'PER']]"
English has a lot of idiomatic expressions to offer.,"[[0, 7, 'MISC']]"
This shows that English isn't just for the British anymore.,"[[16, 23, 'MISC'], [43, 50, 'MISC']]"
This shows that English isn't just for the British anymore.,"[[16, 23, 'MISC'], [43, 50, 'MISC']]"
The Norman victory over England had a big impact on the English language.,"[[4, 10, 'MISC'], [24, 31, 'LOC'], [56, 63, 'MISC']]"
The Norman victory over England had a big impact on the English language.,"[[4, 10, 'MISC'], [24, 31, 'LOC'], [56, 63, 'MISC']]"
The Norman victory over England had a big impact on the English language.,"[[4, 10, 'MISC'], [24, 31, 'LOC'], [56, 63, 'MISC']]"
French is his mother tongue.,"[[0, 6, 'MISC']]"
"For the first time in his life, Yuka finished reading an entire book in English.","[[32, 36, 'PER']]"
Our native language is Japanese.,"[[23, 32, 'LOC']]"
Watch your mouth or you'll get it.,"[[0, 16, 'MISC']]"
Get it? You've got to study a foreign language.,"[[0, 14, 'MISC']]"
What language is spoken in Mexico?,"[[27, 34, 'LOC']]"
What language do they speak in Mexico?,"[[31, 38, 'LOC']]"
What do they speak in America?,"[[22, 30, 'LOC']]"
"He learned Chinese so fast, everyone says he's very smart, that he really has a gift with languages.","[[11, 18, 'MISC']]"
"He doesn't speak a single word of French, but on the other hand, he speaks English like he was born into it.","[[34, 40, 'MISC'], [75, 82, 'MISC']]"
"He doesn't speak a single word of French, but on the other hand, he speaks English like he was born into it.","[[34, 40, 'MISC'], [75, 82, 'MISC']]"
"He can't say one word of French, but then again he speaks English like a native.","[[25, 31, 'MISC'], [58, 65, 'MISC']]"
"He can't say one word of French, but then again he speaks English like a native.","[[25, 31, 'MISC'], [58, 65, 'MISC']]"
Sweden has its own language.,"[[0, 6, 'LOC']]"
"In Australia, they speak English.","[[3, 12, 'LOC'], [25, 33, 'MISC']]"
"In Australia, they speak English.","[[3, 12, 'LOC'], [25, 33, 'MISC']]"
"Speaking of foreign languages, do you speak French?","[[44, 51, 'MISC']]"
There are very few websites in native Tartar online.,"[[38, 44, 'LOC']]"
English is not my first language.,"[[0, 7, 'MISC']]"
This book is intended for students who do not speak Japanese as a native language.,"[[52, 60, 'MISC']]"
We guarantee the lowest price in language academies in the province of Québec.,"[[71, 78, 'LOC']]"
Most Swiss citizens speak two or three languages.,"[[5, 10, 'MISC']]"
"Sadako wanted to say more, but her lips just didn't want to move anymore.","[[0, 6, 'PER']]"
"Sadako wanted to add more, but her mouth just didn't want to open enough to make the words anymore.","[[0, 6, 'PER']]"
"With the first election of a woman into the seat of chancellor, the feminine complement of the word, ""chancelière,"" was chosen as the Word of the Year in 2005 by the Academy of German Language.","[[134, 150, 'MISC'], [166, 192, 'MISC']]"
"With the first election of a woman into the seat of chancellor, the feminine complement of the word, ""chancelière,"" was chosen as the Word of the Year in 2005 by the Academy of German Language.","[[134, 150, 'MISC'], [166, 192, 'MISC']]"
"My puppy died, and I'm terribly upset.","[[19, 22, 'MISC']]"
"With the first election of a woman into the seat of Chancellorship, the word ""Bundeskanzlerin,"" as a feminine noun for the title, was voted Word of the Year in 2005 by the Academy of German Language.","[[52, 66, 'LOC'], [140, 156, 'MISC'], [172, 198, 'MISC']]"
"With the first election of a woman into the seat of Chancellorship, the word ""Bundeskanzlerin,"" as a feminine noun for the title, was voted Word of the Year in 2005 by the Academy of German Language.","[[52, 66, 'LOC'], [140, 156, 'MISC'], [172, 198, 'MISC']]"
"With the first election of a woman into the seat of Chancellorship, the word ""Bundeskanzlerin,"" as a feminine noun for the title, was voted Word of the Year in 2005 by the Academy of German Language.","[[52, 66, 'LOC'], [140, 156, 'MISC'], [172, 198, 'MISC']]"
Jorge can speak four languages.,"[[0, 5, 'PER']]"
Many languages borrow from English words.,"[[27, 34, 'MISC']]"
Greek is not an easy language.,"[[0, 5, 'MISC']]"
"All languages being equal, English is the most equal of all.","[[27, 34, 'MISC']]"
English is a Germanic language.,"[[0, 7, 'MISC'], [13, 21, 'MISC']]"
English is a Germanic language.,"[[0, 7, 'MISC'], [13, 21, 'MISC']]"
English and German share a common ancestor.,"[[0, 7, 'MISC'], [12, 18, 'MISC']]"
English and German share a common ancestor.,"[[0, 7, 'MISC'], [12, 18, 'MISC']]"
English is a sister language of German.,"[[0, 7, 'MISC'], [32, 39, 'MISC']]"
English is a sister language of German.,"[[0, 7, 'MISC'], [32, 39, 'MISC']]"
He majored in modern French literature.,"[[21, 27, 'MISC']]"
Jessie accepted the invitation at once.,"[[0, 6, 'PER']]"
Jessie does not speak of these things openly.,"[[0, 6, 'PER']]"
Jessie gave orders that Alex was to be treated well.,"[[0, 6, 'PER'], [24, 28, 'MISC']]"
Jessie gave orders that Alex was to be treated well.,"[[0, 6, 'PER'], [24, 28, 'MISC']]"
Jessie sat at the far end of the table.,"[[0, 6, 'MISC']]"
Jessie shook Joseph's hand and greeted him with affection.,"[[0, 6, 'PER'], [13, 21, 'PER']]"
Jessie shook Joseph's hand and greeted him with affection.,"[[0, 6, 'PER'], [13, 21, 'PER']]"
Jessie spoke bad French and worse German.,"[[0, 6, 'PER'], [17, 23, 'MISC'], [34, 41, 'MISC']]"
Jessie spoke bad French and worse German.,"[[0, 6, 'PER'], [17, 23, 'MISC'], [34, 41, 'MISC']]"
Jessie spoke bad French and worse German.,"[[0, 6, 'PER'], [17, 23, 'MISC'], [34, 41, 'MISC']]"
Jessie stared at Jordan in dead silence.,"[[0, 6, 'PER'], [17, 23, 'LOC']]"
Jessie stared at Jordan in dead silence.,"[[0, 6, 'PER'], [17, 23, 'LOC']]"
Jessie stood at Charles's side talking into his ear.,"[[0, 6, 'PER'], [16, 25, 'PER']]"
Jessie stood at Charles's side talking into his ear.,"[[0, 6, 'PER'], [16, 25, 'PER']]"
Jessie strolled along beside the cart.,"[[0, 6, 'PER']]"
Jessie urged the little donkey forward.,"[[0, 6, 'PER']]"
The men looked at Jessie in silence.,"[[18, 24, 'MISC']]"
We ought to send Jordan to the hospital.,"[[17, 23, 'PER']]"
He's Taro's younger brother.,"[[0, 19, 'MISC']]"
He is Taro's older brother.,"[[6, 18, 'MISC']]"
