sentence, entity type + position
Bob bedient einen Aufzug im Kaufhaus.,"[[0, 3, 'PER']]"
Bob wollte den Fuchs im Haus behalten.,"[[0, 3, 'PER']]"
Bob will unbedingt die Prüfung bestehen.,"[[0, 3, 'PER']]"
Bob ist ein guter Partner für dich beim Schlittschuhlaufen.,"[[0, 3, 'PER']]"
"Bob scheint begeistert von der Idee, das Fussballspiel anzusehen.","[[0, 3, 'PER']]"
Auf der Autobahn A7 fährt zwischen Heidenheim und Oberkochen ein Falschfahrer.,"[[8, 19, 'LOC'], [35, 45, 'LOC'], [50, 60, 'LOC']]"
Auf der Autobahn A7 fährt zwischen Heidenheim und Oberkochen ein Falschfahrer.,"[[8, 19, 'LOC'], [35, 45, 'LOC'], [50, 60, 'LOC']]"
Auf der Autobahn A7 fährt zwischen Heidenheim und Oberkochen ein Falschfahrer.,"[[8, 19, 'LOC'], [35, 45, 'LOC'], [50, 60, 'LOC']]"
Toms Zimmer war sehr klein.,"[[0, 4, 'PER']]"
"Es ist schwierig, nur anhand des Aussehens Engländer von Amerikanern zu unterscheiden.","[[43, 52, 'LOC'], [57, 68, 'LOC']]"
"Es ist schwierig, nur anhand des Aussehens Engländer von Amerikanern zu unterscheiden.","[[43, 52, 'LOC'], [57, 68, 'LOC']]"
Tom und Maria spielen mit Johannes’ Katze.,"[[0, 3, 'PER'], [8, 13, 'PER'], [26, 41, 'PER']]"
Tom und Maria spielen mit Johannes’ Katze.,"[[0, 3, 'PER'], [8, 13, 'PER'], [26, 41, 'PER']]"
Tom und Maria spielen mit Johannes’ Katze.,"[[0, 3, 'PER'], [8, 13, 'PER'], [26, 41, 'PER']]"
"Tom ist sich nicht sicher, wann Maria hier ankommen wird.","[[0, 3, 'PER'], [32, 37, 'PER']]"
"Tom ist sich nicht sicher, wann Maria hier ankommen wird.","[[0, 3, 'PER'], [32, 37, 'PER']]"
"Ich bin mir nicht sicher, wer Toms Lehrer ist.","[[30, 34, 'PER']]"
"Ich bin mir nicht sicher, wer Toms Lehrerin ist.","[[30, 34, 'PER']]"
"Ich bin mir nicht sicher, mit wem Tom verheiratet ist.","[[34, 37, 'PER']]"
"„Ich bin mir nicht sicher, mit wem Tom verheiratet ist.“ – „Aber das weiß doch jeder Tatoeba-Neuling: mit Maria natürlich!“","[[35, 38, 'PER'], [106, 111, 'PER']]"
"„Ich bin mir nicht sicher, mit wem Tom verheiratet ist.“ – „Aber das weiß doch jeder Tatoeba-Neuling: mit Maria natürlich!“","[[35, 38, 'PER'], [106, 111, 'PER']]"
Ist Maria glücklich mit Tom verheiratet?,"[[4, 9, 'PER'], [24, 27, 'PER']]"
Ist Maria glücklich mit Tom verheiratet?,"[[4, 9, 'PER'], [24, 27, 'PER']]"
"Ich bin mir nicht sicher, ob Tom das gehört hat oder nicht.","[[29, 32, 'PER']]"
"Wenn Schule ist, geht Tom um neun Uhr ins Bett; freitags und samstags aber bleibt er viel länger auf.","[[22, 25, 'PER']]"
"Wenn Schule ist, beginnt Toms Schlafenszeit um neun Uhr.","[[25, 29, 'PER']]"
"Toms Eltern lassen ihn, wenn Schule ist, nicht mit Maria ausgehen.","[[0, 4, 'PER'], [51, 56, 'PER']]"
"Toms Eltern lassen ihn, wenn Schule ist, nicht mit Maria ausgehen.","[[0, 4, 'PER'], [51, 56, 'PER']]"
Borgen und Schmausen endet mit Grausen.,"[[0, 6, 'PER'], [11, 20, 'LOC']]"
Borgen und Schmausen endet mit Grausen.,"[[0, 6, 'PER'], [11, 20, 'LOC']]"
Kann er Japanisch sprechen?,"[[8, 17, 'MISC']]"
"Bitte hilf mir, Herrn Nomura willkommen zu heißen.","[[22, 28, 'PER']]"
"Bitte helfen Sie mir, Herrn Nomura willkommen zu heißen.","[[28, 34, 'PER']]"
"Bitte helft mir, Herrn Nomura willkommen zu heißen.","[[23, 29, 'PER']]"
"Ich denke, dass wir mit Herrn Brown sprechen sollten.","[[30, 35, 'PER']]"
Der Maxwellsche Dämon trotzt den Gesetzen der Thermodynamik.,"[[4, 15, 'LOC']]"
Tom schloss seine Augen.,"[[0, 3, 'PER']]"
"Tom überredete Mary, unserer Band beizutreten.","[[0, 3, 'PER'], [15, 19, 'PER']]"
"Tom überredete Mary, unserer Band beizutreten.","[[0, 3, 'PER'], [15, 19, 'PER']]"
Tom erklärte Mary die Situation.,"[[0, 3, 'PER'], [13, 17, 'PER']]"
Tom erklärte Mary die Situation.,"[[0, 3, 'PER'], [13, 17, 'PER']]"
Tom und Mary spielen Uno.,"[[0, 3, 'PER'], [8, 12, 'PER'], [21, 24, 'ORG']]"
Tom und Mary spielen Uno.,"[[0, 3, 'PER'], [8, 12, 'PER'], [21, 24, 'ORG']]"
Tom und Mary spielen Uno.,"[[0, 3, 'PER'], [8, 12, 'PER'], [21, 24, 'ORG']]"
Bob grübelte über das Thema.,"[[0, 3, 'PER']]"
Esperanto ist das Latein der Demokratie.,"[[0, 9, 'ORG'], [18, 24, 'MISC']]"
Esperanto ist das Latein der Demokratie.,"[[0, 9, 'ORG'], [18, 24, 'MISC']]"
"Die erste Rede bei der Konferenz wurde von niemand anderem als von Clint Eastwood, dem berühmten Schauspieler, gehalten.","[[67, 81, 'PER']]"
Die Konferenz wurde von Herrn Mori geleitet.,"[[30, 34, 'PER']]"
"Der Maler ging nach Paris mit dem Ziel, Malerei zu studieren.","[[20, 25, 'LOC']]"
"Ich fange an zu glauben, dass wir Tom nie werden überzeugen können, dass er sich irrt.","[[34, 37, 'PER']]"
Mein Programm ist nicht mit Windows kompatibel.,"[[28, 35, 'MISC']]"
Tom hat keine Freunde zum Spielen.,"[[0, 3, 'PER']]"
Das wird dreißig Euro kosten.,"[[17, 21, 'MISC']]"
"Kannst du auf Englisch sagen, woran du denkst?","[[14, 22, 'MISC']]"
Was will Tom?,"[[9, 13, 'PER']]"
"Tom weiß nicht, warum Mary heute Morgen schlechte Laune hatte.","[[0, 3, 'PER'], [22, 26, 'PER']]"
"Tom weiß nicht, warum Mary heute Morgen schlechte Laune hatte.","[[0, 3, 'PER'], [22, 26, 'PER']]"
"Dick versuchte vergeblich, das Problem zu lösen.","[[0, 4, 'PER']]"
"Warum schreibe ich das? Weil sich die russische Nation in einer in jeder Hinsicht sehr gefährlichen Situation befindet. Aus diesem Grund ist es unbedingt erforderlich, einen Kompromiss zwischen den Anhängern der verschiedenen ideologischen Überzeugungen zu finden.","[[38, 47, 'LOC']]"
"Du wärst erstaunt, wie viel Bier Tom trinkt, wenn er ausgeht.","[[33, 36, 'PER']]"
"Tom sagte Mary, dass er ihr nicht erlauben könne, das zu tun.","[[0, 3, 'PER'], [10, 14, 'PER']]"
"Tom sagte Mary, dass er ihr nicht erlauben könne, das zu tun.","[[0, 3, 'PER'], [10, 14, 'PER']]"
Dieser Maler hat in Paris studiert.,"[[20, 25, 'LOC']]"
Harry konnte mit dem Niveau der Klasse nicht mithalten.,"[[0, 5, 'PER']]"
Jedermanns Liebling ist everybodys Depp.,"[[35, 39, 'PER']]"
"Tom sagt, dass er wirklich einen Geist gesehen hat","[[0, 3, 'PER']]"
"Sie ist klüger als Maria, aber nicht so schön.","[[19, 24, 'PER']]"
"Ich habe heute den Eintopf nach deinem Rezept gekocht, und ich bin total begeistert! Der schmeckt nicht nur so wie bei Mama, sondern sogar so wie bei Oma!","[[119, 123, 'PER']]"
"Meister, der bei dir war jenseits des Jordans, von dem du Zeugnis gegeben hast, siehe, der tauft, und jedermann kommt zu ihm.","[[38, 45, 'PER']]"
Thomas Jefferson verließ das Weiße Haus im März 1809.,"[[0, 16, 'PER'], [29, 39, 'LOC']]"
Thomas Jefferson verließ das Weiße Haus im März 1809.,"[[0, 16, 'PER'], [29, 39, 'LOC']]"
"Das Wichtigste bei den Olympischen Spielen ist nicht zu gewinnen, sondern daran teilzunehmen.","[[23, 42, 'ORG']]"
Tom mischte sich bei der Meinungsverschiedenheit seiner Kollegen ein.,"[[0, 3, 'PER']]"
"Tom versuchte, Maria dazu zu bringen, Johannes zu helfen.","[[0, 3, 'PER'], [15, 20, 'PER'], [38, 46, 'PER']]"
"Tom versuchte, Maria dazu zu bringen, Johannes zu helfen.","[[0, 3, 'PER'], [15, 20, 'PER'], [38, 46, 'PER']]"
"Tom versuchte, Maria dazu zu bringen, Johannes zu helfen.","[[0, 3, 'PER'], [15, 20, 'PER'], [38, 46, 'PER']]"
Tom wollte die Bauerntochter nicht heiraten.,"[[0, 3, 'PER']]"
Tom hat es sich auf dem Sofa gemütlich gemacht.,"[[0, 3, 'PER']]"
Maria wandte sich in ihrer Verzweiflung an Tom.,"[[0, 5, 'PER'], [43, 46, 'PER']]"
Maria wandte sich in ihrer Verzweiflung an Tom.,"[[0, 5, 'PER'], [43, 46, 'PER']]"
Bob sprach Dankesworte im Namen seiner Klassenkameraden.,"[[0, 3, 'PER']]"
Bob bedankte sich im Namen seiner Mitschüler.,"[[0, 3, 'PER']]"
Bob war bei allen seinen Klassenkameraden beliebt.,"[[0, 3, 'PER']]"
Bob fand verschiedene Arten Nüsse.,"[[0, 3, 'PER']]"
Bob schaute beim Haus seines Onkels vorbei.,"[[0, 3, 'PER']]"
Galileo ließ zwei Kugeln aus Eisen von der Spitze des Turms fallen.,"[[0, 7, 'PER']]"
Könnte Bob krank sein?,"[[7, 10, 'PER']]"
Bob hatte immer Ärger mit der Polizei.,"[[0, 3, 'PER']]"
Mac ist mein Freund. Er mag Hunde sehr.,"[[0, 3, 'PER']]"
In Deutschland bricht Bundesrecht Landesrecht.,"[[3, 14, 'LOC']]"
Schwarz gilt in Deutschland als klassische Todes- und Trauerfarbe.,"[[16, 27, 'LOC']]"
"Sambo, eine in Russland entstandene Technik der Selbstverteidigung, wird in Europa immer populärer. Der Name steht für ""cамооборона без оружия"", was Selbstverteidigung ohne Waffen bedeutet.","[[0, 5, 'PER'], [15, 23, 'LOC'], [76, 82, 'LOC']]"
"Sambo, eine in Russland entstandene Technik der Selbstverteidigung, wird in Europa immer populärer. Der Name steht für ""cамооборона без оружия"", was Selbstverteidigung ohne Waffen bedeutet.","[[0, 5, 'PER'], [15, 23, 'LOC'], [76, 82, 'LOC']]"
"Sambo, eine in Russland entstandene Technik der Selbstverteidigung, wird in Europa immer populärer. Der Name steht für ""cамооборона без оружия"", was Selbstverteidigung ohne Waffen bedeutet.","[[0, 5, 'PER'], [15, 23, 'LOC'], [76, 82, 'LOC']]"
Ich möchte nach Australien fahren.,"[[16, 26, 'LOC']]"
"John ist sicher, dass frische Luft gut ist.","[[0, 4, 'PER']]"
Toms Erklärung war zu kompliziert.,"[[0, 4, 'PER']]"
Muss ich Ken zurückrufen?,"[[9, 12, 'PER']]"
Tom hat diese Woche Nachtschicht.,"[[0, 3, 'PER']]"
Tom braucht sich um Mary keine Sorgen zu machen.,"[[0, 3, 'PER'], [20, 24, 'PER']]"
Tom braucht sich um Mary keine Sorgen zu machen.,"[[0, 3, 'PER'], [20, 24, 'PER']]"
"Wenn er in Rente ist, will Tom auf dem Land leben.","[[27, 30, 'PER']]"
"Tom beschloss, nicht am Treffen teilzunehmen.","[[0, 3, 'PER']]"
Tom ist eine Stunde vor Mary hierher gekommen.,"[[0, 3, 'PER'], [24, 28, 'PER']]"
Tom ist eine Stunde vor Mary hierher gekommen.,"[[0, 3, 'PER'], [24, 28, 'PER']]"
Tom hatte nichts zu sagen.,"[[0, 3, 'PER']]"
"Verehrte Nutzer des Weltnetzes, Tatoeba begrüßt Sie auf seiner offiziellen Website.","[[32, 39, 'PER']]"
"Tom weiß noch nicht, wem er trauen kann.","[[0, 3, 'PER']]"
Tom spürte einen scharfen Schmerz in seinem Magen.,"[[0, 3, 'PER']]"
Werden Sie einen Termin mit Herrn Ito abmachen?,"[[34, 37, 'PER']]"
Englisch wird immer als internationale Sprache betrachtet.,"[[0, 8, 'MISC']]"
"Galileo postulierte, dass sich die Erde bewegt.","[[0, 7, 'PER'], [35, 39, 'LOC']]"
"Galileo postulierte, dass sich die Erde bewegt.","[[0, 7, 'PER'], [35, 39, 'LOC']]"
Die Karibik ist reich an Inseln.,"[[4, 11, 'LOC']]"
"In Kalifornien gibt es die berühmten großen Bäume oder ""Waldkönige"", wie sie genannt werden.","[[3, 14, 'LOC']]"
Jogging ist in Kalifornien out.,"[[15, 26, 'LOC']]"
Jogging ist aus der Mode gekommen in Kalifornien.,"[[37, 48, 'LOC']]"
"Was würdest du machen, falls du eine Million Yen bekämst?","[[45, 48, 'MISC']]"
"Was würden Sie machen, falls Sie eine Million Yen bekämen?","[[46, 49, 'MISC']]"
"Ich vertraue Richard; er ist ein Mann, der sein Wort hält.","[[13, 20, 'PER']]"
Glaswaren kamen aus Persien über die Seidenstraße.,"[[20, 27, 'LOC'], [37, 49, 'LOC']]"
Glaswaren kamen aus Persien über die Seidenstraße.,"[[20, 27, 'LOC'], [37, 49, 'LOC']]"
"Es wird gesagt, dass Kazu der beste Fussballspieler Japans wäre.","[[21, 25, 'PER'], [52, 58, 'LOC']]"
"Es wird gesagt, dass Kazu der beste Fussballspieler Japans wäre.","[[21, 25, 'PER'], [52, 58, 'LOC']]"
Das Bild stammt von Picasso.,"[[20, 27, 'PER']]"
Das Bild wurde von Picasso gemalt.,"[[19, 26, 'PER']]"
"Tom versuchte nicht einmal, zu verstehen.","[[0, 3, 'PER']]"
Hast du ein Haus in Deutschland gekauft?,"[[20, 31, 'LOC']]"
Habt ihr ein Haus in Deutschland gekauft?,"[[21, 32, 'LOC']]"
Haben Sie ein Haus in Deutschland gekauft?,"[[22, 33, 'LOC']]"
Tom beantragte einen Pass.,"[[0, 3, 'PER']]"
UBS ist die größte europäische Bank für Vermögensverwaltung.,"[[0, 3, 'ORG'], [19, 30, 'LOC']]"
UBS ist die größte europäische Bank für Vermögensverwaltung.,"[[0, 3, 'ORG'], [19, 30, 'LOC']]"
Bob wird um sechs Uhr wieder zuhause sein.,"[[0, 3, 'PER']]"
Ich würde lieber allein ins Kino gehen als mit Bob zusammen.,"[[47, 50, 'PER']]"
"Was Bob angeht, ist alles möglich. Im Gegensatz dazu ist Jane sehr auf Sicherheit bedacht.","[[4, 7, 'PER'], [57, 61, 'PER']]"
"Was Bob angeht, ist alles möglich. Im Gegensatz dazu ist Jane sehr auf Sicherheit bedacht.","[[4, 7, 'PER'], [57, 61, 'PER']]"
Bob und ich sind dicke Freunde.,"[[0, 3, 'PER']]"
"Wir müssen Europa wieder einen einen klaren und mobilisierenden Sinn geben, so dass die institutionelle Dynamik weniger belastet voranschreiten kann.","[[11, 17, 'LOC']]"
"Geh schonend um mit Bob! Weißt du, er hatte zuletzt eine schwierige Phase durchzustehen.","[[20, 23, 'PER']]"
"Ich habe gehört, dass Bob und Lucy auseinandergegangen sind.","[[22, 25, 'PER'], [30, 34, 'PER']]"
"Ich habe gehört, dass Bob und Lucy auseinandergegangen sind.","[[22, 25, 'PER'], [30, 34, 'PER']]"
"Ich habe gehört, dass Bob und Lucy Schluss gemacht haben.","[[22, 25, 'PER'], [30, 34, 'PER']]"
"Ich habe gehört, dass Bob und Lucy Schluss gemacht haben.","[[22, 25, 'PER'], [30, 34, 'PER']]"
"Ich hörte, dass sich Bob und Lucy getrennt haben.","[[21, 24, 'PER'], [29, 33, 'PER']]"
"Ich hörte, dass sich Bob und Lucy getrennt haben.","[[21, 24, 'PER'], [29, 33, 'PER']]"
"Wir werden nicht anfangen, bis Bob kommt.","[[31, 34, 'PER']]"
"Wir fangen mit der Sitzung an, wenn Bob kommt.","[[36, 39, 'PER']]"
"Bob brachte derart gute Neuigkeiten, dass sie vor Freude aufsprangen.","[[0, 3, 'PER']]"
"Es ist drei Jahre her, dass Bob sein eigenes Geschäft angefangen hat.","[[28, 31, 'PER']]"
Bob kann nicht besser schwimmen als ein Stein.,"[[0, 3, 'PER']]"
"Zu Bobs Enttäuschung machten mehrere von denen, die versprochen hatten, ihm zu helfen, hinterher einen Rückzieher.","[[3, 7, 'PER']]"
Onkel Bob lud uns zum Abendessen ein.,"[[6, 9, 'PER']]"
Der Taifun Megi trifft bei den Philippinen auf Land.,"[[11, 15, 'MISC'], [31, 42, 'LOC']]"
Der Taifun Megi trifft bei den Philippinen auf Land.,"[[11, 15, 'MISC'], [31, 42, 'LOC']]"
"Bob Johnson versuchte, den Leuten die Ernsthaftigkeit der Situation in Afrika erkennen zu lassen.","[[0, 11, 'PER'], [71, 77, 'LOC']]"
"Bob Johnson versuchte, den Leuten die Ernsthaftigkeit der Situation in Afrika erkennen zu lassen.","[[0, 11, 'PER'], [71, 77, 'LOC']]"
"Bob, hilf mir, seinen Koffer in das Wohnzimmer zu tragen.","[[0, 3, 'PER']]"
"Bob, helfen Sie mir, seinen Koffer in das Wohnzimmer zu tragen!","[[0, 3, 'PER']]"
Bobby muss um halb acht ins Bett gehen.,"[[0, 5, 'PER']]"
Ich möchte euch im Tausch gegen eine andere Sprache Chinesisch beibringen.,"[[52, 62, 'MISC']]"
Wir beginnen mit dem Sinkflug auf Honolulu.,"[[34, 42, 'LOC']]"
Ich würde gerne über Honolulu nach Tokio zurückkehren.,"[[21, 29, 'LOC'], [35, 40, 'LOC']]"
Ich würde gerne über Honolulu nach Tokio zurückkehren.,"[[21, 29, 'LOC'], [35, 40, 'LOC']]"
Mary kann alles ohne Rezept kochen.,"[[0, 4, 'PER']]"
"Ich muss Nick nach seiner neuen Adresse und der Telefonnummer fragen, wenn ich ihn sehe.","[[9, 13, 'PER']]"
Mehr als zweihundertdreißig Millionen Menschen sprechen Arabisch als Muttersprache.,"[[56, 64, 'MISC']]"
Du musst dir möglichst bald ein gutes Bussiness-Englisch zulegen.,"[[48, 56, 'MISC']]"
Gestern erlaubte er Johann einzutreten.,"[[20, 26, 'PER']]"
Gestern ließ er John herein.,"[[16, 20, 'PER']]"
Tom wurde am selben Tag wie seine Katze geboren.,"[[0, 3, 'PER']]"
Tom kam am selben Tag wie seine Katze zur Welt.,"[[0, 3, 'PER']]"
Tom ging auf ein Saufgelage.,"[[0, 3, 'PER']]"
"Ich kann nichts anderes sagen, als dass es hier herrlich ist und dass einem verfrorenen Bewohner des Nordens die Sonne und die Wärme gut tun.","[[113, 118, 'LOC']]"
Die Musiker mischten in freigiebiger Weise dem ohnedies schon feurigen argentinischen Cocktail noch brasilianische Leidenschaft bei und eroberten schließlich die Herzen der unterkühlten Nordlichter.,"[[71, 85, 'LOC'], [100, 114, 'LOC']]"
Die Musiker mischten in freigiebiger Weise dem ohnedies schon feurigen argentinischen Cocktail noch brasilianische Leidenschaft bei und eroberten schließlich die Herzen der unterkühlten Nordlichter.,"[[71, 85, 'LOC'], [100, 114, 'LOC']]"
"Ich bin der Präsident der Kammer der Architekten, Raumplaner, Landschaftsplaner und Denkmalpfleger der Provinz Bozen.","[[111, 116, 'LOC']]"
Marco nahm seine Sachen und ging.,"[[0, 5, 'PER']]"
In den meisten japanischen Firmen verfügen nur wenige leitende Angestellte über ein eigenes Büro.,"[[15, 26, 'LOC']]"
"Ich habe etwas Norwegisch gelernt, da ich diese Sprache liebe.","[[15, 25, 'MISC']]"
"Nur wenige Menschen wissen, dass Herr Itsumi aus der Kansai-Region stammt.","[[38, 44, 'PER'], [53, 59, 'LOC']]"
"Nur wenige Menschen wissen, dass Herr Itsumi aus der Kansai-Region stammt.","[[38, 44, 'PER'], [53, 59, 'LOC']]"
"Die meisten Amerikaner fühlen sich unwohl, wenn man darauf besteht, dass sie kostspielige Geschenke annehmen sollen.","[[12, 22, 'LOC']]"
Die heutigen Deutschen können nicht mehr eisenbahnfahren.,"[[13, 22, 'LOC']]"
"In Deutschland ist alles verboten, was nicht ausdrücklich erlaubt ist.","[[3, 14, 'LOC']]"
"In England ist alles, was nicht verboten ist, erlaubt.","[[3, 10, 'LOC']]"
In Israel ist sogar Verbotenes erlaubt.,"[[3, 9, 'LOC']]"
"In Russland ist sogar das verboten, was erlaubt ist.","[[3, 11, 'LOC']]"
Die meisten großen japanischen Firmen sind vom Export abhängig.,"[[19, 30, 'LOC']]"
Das Hotel verlangte von mir achttausend Yen für das Zimmer.,"[[40, 43, 'MISC']]"
"Sie verstehen mich nicht, wenn ich Deutsch spreche.","[[35, 42, 'MISC']]"
Tom wird eines Tages ein guter Fußballspieler werden.,"[[0, 3, 'PER']]"
Der Shitennōji ist der älteste Tempel Japans.,"[[4, 14, 'LOC'], [38, 44, 'LOC']]"
Der Shitennōji ist der älteste Tempel Japans.,"[[4, 14, 'LOC'], [38, 44, 'LOC']]"
Hebräisch ist meine Muttersprache.,"[[0, 9, 'MISC']]"
Susan putzte deines Vaters Schuhe.,"[[0, 5, 'PER']]"
Susan putzte die Schuhe ihres Vaters.,"[[0, 5, 'PER']]"
"Ist Ihre Frau Britin? ""Sie ist keine Britin, sie ist eine Schottin.""","[[14, 20, 'LOC'], [37, 43, 'LOC']]"
"Ist Ihre Frau Britin? ""Sie ist keine Britin, sie ist eine Schottin.""","[[14, 20, 'LOC'], [37, 43, 'LOC']]"
"Ich würde gerne Herrn Smith sprechen. ""Ich bin selbst am Apparat.""","[[22, 27, 'PER']]"
Pochi rannte uns entgegen.,"[[0, 5, 'PER']]"
"Pochi und Moko sind im Zwinger, und andere Hunde spielen im Garten.","[[0, 5, 'PER']]"
"Tom stimmte zu, Marys Angebot anzunehmen.","[[0, 3, 'PER'], [16, 21, 'PER']]"
"Tom stimmte zu, Marys Angebot anzunehmen.","[[0, 3, 'PER'], [16, 21, 'PER']]"
Tom isst nichts außer Obst und Gemüse.,"[[0, 3, 'PER']]"
"Der eine spricht Englisch, der andere Japanisch.","[[17, 25, 'MISC'], [38, 47, 'MISC']]"
"Der eine spricht Englisch, der andere Japanisch.","[[17, 25, 'MISC'], [38, 47, 'MISC']]"
"Er ist nach Italien gegangen, um Musik zu studieren.","[[12, 19, 'LOC']]"
Elena ist aus Ecuador. Sie ist Ecuadorianerin.,"[[0, 5, 'PER'], [14, 21, 'LOC']]"
Elena ist aus Ecuador. Sie ist Ecuadorianerin.,"[[0, 5, 'PER'], [14, 21, 'LOC']]"
Tadashi hat eine angenehme Stimme.,"[[0, 7, 'PER']]"
Ich mache das am Sankt-Nimmerleins-Tag,"[[17, 34, 'LOC']]"
Tom friert und er ist müde.,"[[0, 3, 'PER']]"
Tom wurde gefeuert.,"[[0, 3, 'PER']]"
Der Chef rief Jim in sein Büro und übergab ihm sein Kündigungsschreiben.,"[[14, 17, 'PER']]"
Wie viele Flüge nach Boston bieten Sie täglich an?,"[[21, 27, 'LOC']]"
Welcher Bahnsteig für den Zug nach Boston?,"[[35, 41, 'LOC']]"
"Boston ist mir zu kalt, ganz zu schweigen von Chicago.","[[0, 6, 'LOC'], [46, 53, 'LOC']]"
"Boston ist mir zu kalt, ganz zu schweigen von Chicago.","[[0, 6, 'LOC'], [46, 53, 'LOC']]"
In welchen Stadtteil von Boston gehen Sie?,"[[25, 31, 'LOC']]"
In welchen Stadtteil von Boston gehst du?,"[[25, 31, 'LOC']]"
Bis Boston fehlten uns zehn Meilen.,"[[4, 10, 'LOC']]"
"Um etwas aufzuzeichnen, benutzten sie geknotete Schnüre aus der Wolle von Lamas oder Alpakas.","[[85, 92, 'PER']]"
"Bitte Tom darum, dass er dir hilft!","[[6, 9, 'PER']]"
"Los, Tom! Sprich mit mir!","[[5, 8, 'PER']]"
"Tom aß etwas, trank Bier und ging dann geradewegs ins Bett.","[[0, 3, 'PER']]"
Könntest du mir etwas über Toms Essgewohnheiten sagen?,"[[27, 31, 'PER']]"
"Kaum war Tom mit dem Essen fertig, machte er sich auf zur Arbeit.","[[9, 12, 'PER']]"
Mein Hund muss mal Gassi gehen.,"[[19, 24, 'PER']]"
"Ich bin mir nicht sicher, ob Tom es tun wird.","[[29, 32, 'PER']]"
"Ich bin mir nicht sicher, ob Tom geht.","[[29, 32, 'PER']]"
"Woher willst du wissen, dass dich Tom mit den Augen auszieht?","[[34, 37, 'PER']]"
"Maria hatte das Gefühl, dass Tom sie mit seinen Blicken auszog.","[[0, 5, 'PER'], [29, 32, 'PER']]"
"Maria hatte das Gefühl, dass Tom sie mit seinen Blicken auszog.","[[0, 5, 'PER'], [29, 32, 'PER']]"
"Tom trank bereits sein drittes Bier, als Maria noch nicht einmal ihr erstes ausgetrunken hatte.","[[0, 3, 'PER'], [41, 46, 'PER']]"
"Tom trank bereits sein drittes Bier, als Maria noch nicht einmal ihr erstes ausgetrunken hatte.","[[0, 3, 'PER'], [41, 46, 'PER']]"
„Warum hast du Maria nicht geküsst?“ — „Sie ließ mich nicht.“,"[[15, 20, 'PER']]"
„Wo ist mein Hut?“ – „Gleich hinter dir!“,"[[1, 17, 'MISC']]"
„Wo sind Tom und Maria?“ — „Die sind schon unterwegs.“,"[[1, 23, 'MISC'], [28, 52, 'MISC']]"
„Wo sind Tom und Maria?“ — „Die sind schon unterwegs.“,"[[1, 23, 'MISC'], [28, 52, 'MISC']]"
„Wann sagen wir es Tom am besten?“ – „Am besten jetzt gleich.“,"[[19, 22, 'PER']]"
„Was treibt Tom gerade?“ — „Das willst du nicht wissen!“,"[[12, 15, 'PER']]"
„Was hast du gerade gemacht?“ – „Ich habe mich mit Tom unterhalten.“,"[[51, 54, 'PER']]"
„Wir müssen Tom sofort darüber in Kenntnis setzen.“ — „Das kommt nicht in Frage!“,"[[12, 15, 'PER']]"
„Tom übersetzt unentgeltlich aus dem Französischen ins Englische.“ – „Das ist gut zu wissen.“,"[[1, 4, 'PER'], [37, 50, 'MISC'], [55, 65, 'MISC'], [70, 91, 'MISC']]"
„Tom übersetzt unentgeltlich aus dem Französischen ins Englische.“ – „Das ist gut zu wissen.“,"[[1, 4, 'PER'], [37, 50, 'MISC'], [55, 65, 'MISC'], [70, 91, 'MISC']]"
