sentence, entity type + position
Kan je Duits?,"[[7, 12, 'MISC']]"
Hoe is het met Antonius?,"[[15, 23, 'PER']]"
Wat doet Antonius?,"[[9, 17, 'PER']]"
Tatoeba houdt je in de gaten.,"[[0, 7, 'ORG']]"
Ik ken een beetje Frans.,"[[18, 23, 'MISC']]"
Tom dook van de pier.,"[[0, 3, 'PER']]"
Tom hoopt dat het morgen niet zal regenen.,"[[0, 3, 'PER']]"
Yanni is een heel aardig persoon ondanks zijn stoere uiterlijk.,"[[0, 5, 'PER']]"
Yanni wil schorpioenen buiten zijn woning houden.,"[[0, 5, 'PER']]"
Achter Layla's vrome uiterlijk gaan innerlijke demonen schuil.,"[[7, 14, 'MISC']]"
Sami zag er stoer uit.,"[[0, 4, 'PER']]"
Sami was een crèchemedewerker.,"[[0, 4, 'PER']]"
Tom werkt in een kinderdagverblijf.,"[[0, 3, 'PER']]"
Sami is in het kinderdagverblijf gaan werken.,"[[0, 4, 'PER']]"
Sami was alleen in de kinderkamer.,"[[0, 4, 'PER']]"
Sami werkt op een plantenkwekerij.,"[[0, 4, 'PER']]"
Heb je Berberse kinderrijmpjes?,"[[7, 15, 'MISC']]"
Sami reed Layla naar de plantenkwekerij.,"[[0, 4, 'PER'], [10, 15, 'PER']]"
Sami reed Layla naar de plantenkwekerij.,"[[0, 4, 'PER'], [10, 15, 'PER']]"
Sami en Layla waren al sinds de kleuterschool bevriend.,"[[0, 4, 'PER'], [8, 13, 'PER']]"
Sami en Layla waren al sinds de kleuterschool bevriend.,"[[0, 4, 'PER'], [8, 13, 'PER']]"
Tom is het op twee na jongste kind op de kleuterschool.,"[[0, 3, 'PER']]"
Sami werd officieel aangenomen door de kerk om in het kinderdagverblijf te werken.,"[[0, 4, 'PER']]"
Niemand weet wat er van Tom geworden is.,"[[24, 27, 'PER']]"
Tom is dol op spaghetti.,"[[0, 3, 'PER']]"
Tom lacht om zijn eigen grappen.,"[[0, 3, 'PER']]"
Je had naar Boston moeten gaan.,"[[12, 18, 'LOC']]"
Groot-Brittannië was lang in handen van de Romeinen.,"[[0, 16, 'LOC'], [43, 51, 'MISC']]"
Groot-Brittannië was lang in handen van de Romeinen.,"[[0, 16, 'LOC'], [43, 51, 'MISC']]"
Wat verbergt Tom voor me?,"[[13, 16, 'PER']]"
Vergeet niet dat ik in Boston ben geweest.,"[[23, 29, 'LOC']]"
Tom en Maria hebben aan een half woord genoeg.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Maria hebben aan een half woord genoeg.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom was helemaal in de war.,"[[0, 3, 'PER']]"
Ik denk dat we Tom moeten helpen.,"[[15, 18, 'PER']]"
Fermium is een scheikundig element met symbool Fm.,"[[0, 7, 'ORG'], [47, 50, 'MISC']]"
Fermium is een scheikundig element met symbool Fm.,"[[0, 7, 'ORG'], [47, 50, 'MISC']]"
Bel Disk Gás en vraag om een nieuwe cilinder.,"[[0, 12, 'MISC']]"
Tom merkte een groot verschil in vermogen tussen zijn oude viercilinder auto en zijn nieuwe zescilinder.,"[[0, 3, 'PER']]"
"Het museum bezit nog andere muzikale artefacten die teruggaan tot het begin van de geluidsopname. Daartoe behoren wascilinders, ontworpen door Thomas Edison in 1877.","[[143, 156, 'PER']]"
Tom was niet de bedrieger.,"[[0, 3, 'PER']]"
Morgen wil ik Tom zien.,"[[14, 17, 'PER']]"
Tom zond Maria naar huis.,"[[0, 3, 'PER'], [9, 14, 'PER']]"
Tom zond Maria naar huis.,"[[0, 3, 'PER'], [9, 14, 'PER']]"
Weet je waar Tom en Maria werken?,"[[13, 16, 'PER'], [20, 25, 'PER']]"
Weet je waar Tom en Maria werken?,"[[13, 16, 'PER'], [20, 25, 'PER']]"
Weet u waar Tom en Maria werken?,"[[12, 15, 'PER'], [19, 24, 'PER']]"
Weet u waar Tom en Maria werken?,"[[12, 15, 'PER'], [19, 24, 'PER']]"
Tom werd verliefd op een veel oudere vrouw.,"[[0, 3, 'PER']]"
"„Mijn verloofde is ieders verloofde”, zei Pluto.","[[42, 47, 'PER']]"
John heeft een grote mond.,"[[0, 4, 'PER']]"
Freud is de grondlegger van de psychoanalyse.,"[[0, 5, 'PER']]"
Mayuko kijkt boos.,"[[0, 6, 'PER']]"
Dit is mijn allerlaatste kans om Tom te zien.,"[[33, 36, 'PER']]"
Tom wordt heel gemakkelijk kwaad.,"[[0, 3, 'PER']]"
Tom is boven met de kinderen.,"[[0, 3, 'PER']]"
Tom en Maria hebben boterhammen gemaakt.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Maria hebben boterhammen gemaakt.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom heeft liever koffie.,"[[0, 3, 'PER']]"
Wilt u alstublieft meneer Sawada bellen?,"[[26, 32, 'PER']]"
Laatste oproep voor vlucht 333 naar Boston.,"[[36, 42, 'LOC']]"
Tijdens de oorlog gaven velen in de Verenigde Staten en Europa gehoor aan de oproep om een groentetuin aan te leggen.,"[[36, 52, 'LOC'], [56, 62, 'LOC']]"
Tijdens de oorlog gaven velen in de Verenigde Staten en Europa gehoor aan de oproep om een groentetuin aan te leggen.,"[[36, 52, 'LOC'], [56, 62, 'LOC']]"
De oproepen om corruptie te bestrijden worden door de Russische elite opgevat als een persoonlijke belediging.,"[[54, 63, 'MISC']]"
Op mijn computer is Linux geïnstalleerd.,"[[20, 25, 'MISC']]"
"De verdediging is klaar, Edelachtbare.","[[25, 37, 'MISC']]"
Kan je dat in het Spaans zeggen?,"[[18, 24, 'MISC']]"
"Tom is klein, niet?","[[0, 3, 'PER']]"
Tom heeft sproeten en rood haar.,"[[0, 3, 'PER']]"
Maria heeft verschillende keren met walvishaaien gedoken.,"[[0, 5, 'PER']]"
Ik denk dat het gevaarlijk zou zijn voor Tom en mij om alleen te duiken.,"[[41, 44, 'PER']]"
Tom zal koken.,"[[0, 3, 'PER']]"
Hoe nauw zijn de Semitische en de berbertalen verwant?,"[[17, 27, 'MISC']]"
Graaf diep.,"[[0, 5, 'PER']]"
Fijne Ramadan.,"[[6, 13, 'PER']]"
Koop Wit-Russisch!,"[[5, 17, 'MISC']]"
Tom is in Boston geboren en getogen.,"[[0, 3, 'PER'], [10, 16, 'LOC']]"
Tom is in Boston geboren en getogen.,"[[0, 3, 'PER'], [10, 16, 'LOC']]"
Zou je Tom herkennen?,"[[7, 10, 'PER']]"
Zou u Tom herkennen?,"[[6, 9, 'PER']]"
Zouden jullie Tom herkennen?,"[[14, 17, 'PER']]"
Zeg Tom dat we onderweg zijn.,"[[4, 7, 'PER']]"
"Spreek, John!","[[8, 12, 'PER']]"
Bevrijd Israël!,"[[8, 14, 'LOC']]"
Kontlikker.,"[[0, 10, 'PER']]"
Tom zweert.,"[[0, 3, 'PER']]"
Tom vloekt.,"[[0, 3, 'PER']]"
Tom wedt.,"[[0, 3, 'PER']]"
Tom gokt.,"[[0, 3, 'PER']]"
Tom huiverde.,"[[0, 3, 'PER']]"
Dat kan je Tom niet aandoen.,"[[11, 14, 'PER']]"
Dat kan u Tom niet aandoen.,"[[10, 13, 'PER']]"
Dat kunnen jullie Tom niet aandoen.,"[[18, 21, 'PER']]"
Zonder de hulp van Tom is dat niet mogelijk.,"[[19, 22, 'PER']]"
Tom keek heel verdrietig.,"[[0, 3, 'PER']]"
We zien Tom morgen.,"[[8, 11, 'PER']]"
Volgend jaar ga ik naar Berlijn.,"[[24, 31, 'LOC']]"
Tom haalde een oude schoendoos uit zijn kast en maakte ze open.,"[[0, 3, 'PER']]"
Hoeveel internationale evenementen heeft Tokio georganiseerd?,"[[41, 46, 'LOC']]"
Hoeveel internationale evenementen heeft Tokio gehouden?,"[[41, 46, 'LOC']]"
De meeste gerenommeerde universiteiten van Japan zijn in Tokio gevestigd.,"[[43, 48, 'LOC'], [57, 62, 'LOC']]"
De meeste gerenommeerde universiteiten van Japan zijn in Tokio gevestigd.,"[[43, 48, 'LOC'], [57, 62, 'LOC']]"
De meeste gerenommeerde universiteiten van Japan bevinden zich in Tokio.,"[[43, 48, 'LOC'], [66, 71, 'LOC']]"
De meeste gerenommeerde universiteiten van Japan bevinden zich in Tokio.,"[[43, 48, 'LOC'], [66, 71, 'LOC']]"
"Marker reisde naar Namibië, een zuidelijk Afrikaans land waar 's werelds grootste populatie wilde jachtluipaarden leeft, om zoveel mogelijk over deze diersoort te leren.","[[0, 6, 'PER'], [19, 26, 'LOC'], [42, 51, 'MISC']]"
"Marker reisde naar Namibië, een zuidelijk Afrikaans land waar 's werelds grootste populatie wilde jachtluipaarden leeft, om zoveel mogelijk over deze diersoort te leren.","[[0, 6, 'PER'], [19, 26, 'LOC'], [42, 51, 'MISC']]"
"Marker reisde naar Namibië, een zuidelijk Afrikaans land waar 's werelds grootste populatie wilde jachtluipaarden leeft, om zoveel mogelijk over deze diersoort te leren.","[[0, 6, 'PER'], [19, 26, 'LOC'], [42, 51, 'MISC']]"
"Laurie Marker, oprichter en uitvoerend directeur van het Cheetah Conservation Fund, met wijlen Chewbaaka, een jachtluipaard die zij opvoedde sinds hij bijna 16 jaar geleden wees werd.","[[0, 13, 'PER'], [57, 82, 'ORG'], [95, 104, 'PER']]"
"Laurie Marker, oprichter en uitvoerend directeur van het Cheetah Conservation Fund, met wijlen Chewbaaka, een jachtluipaard die zij opvoedde sinds hij bijna 16 jaar geleden wees werd.","[[0, 13, 'PER'], [57, 82, 'ORG'], [95, 104, 'PER']]"
"Laurie Marker, oprichter en uitvoerend directeur van het Cheetah Conservation Fund, met wijlen Chewbaaka, een jachtluipaard die zij opvoedde sinds hij bijna 16 jaar geleden wees werd.","[[0, 13, 'PER'], [57, 82, 'ORG'], [95, 104, 'PER']]"
"Dit ras wordt al zo'n 5.000 jaar gebruikt om vee te beschermen tegen roofdieren, zegt Marker, ""en ze treden op als preventieve hoeder.""","[[86, 92, 'PER']]"
"In 1990 verhuisde Marker voorgoed naar Namibië en richtte zij het Cheetah Conservation Fund (CCF) op, een non-profit organisatie die onderzoek doet en educatieve programma's aanbiedt.","[[18, 24, 'PER'], [39, 46, 'LOC'], [66, 91, 'ORG'], [93, 96, 'ORG']]"
"In 1990 verhuisde Marker voorgoed naar Namibië en richtte zij het Cheetah Conservation Fund (CCF) op, een non-profit organisatie die onderzoek doet en educatieve programma's aanbiedt.","[[18, 24, 'PER'], [39, 46, 'LOC'], [66, 91, 'ORG'], [93, 96, 'ORG']]"
"In 1990 verhuisde Marker voorgoed naar Namibië en richtte zij het Cheetah Conservation Fund (CCF) op, een non-profit organisatie die onderzoek doet en educatieve programma's aanbiedt.","[[18, 24, 'PER'], [39, 46, 'LOC'], [66, 91, 'ORG'], [93, 96, 'ORG']]"
"In 1990 verhuisde Marker voorgoed naar Namibië en richtte zij het Cheetah Conservation Fund (CCF) op, een non-profit organisatie die onderzoek doet en educatieve programma's aanbiedt.","[[18, 24, 'PER'], [39, 46, 'LOC'], [66, 91, 'ORG'], [93, 96, 'ORG']]"
"Marker fokt en traint nu de waakhonden, die niet hoeden, maar gewoon tussen het vee en eventuele roofdieren gaan staan.","[[0, 6, 'PER']]"
"Marker begon met jachtluipaarden te werken in het begin van de jaren 1970, toen zij een wildpark runde in de staat Oregon.","[[0, 6, 'PER'], [115, 121, 'LOC']]"
"Marker begon met jachtluipaarden te werken in het begin van de jaren 1970, toen zij een wildpark runde in de staat Oregon.","[[0, 6, 'PER'], [115, 121, 'LOC']]"
Marker is in samenwerking met lokale boerengemeenschappen op zoek gegaan naar manieren om hun vee te beschermen tegen de grote roofkatten.,"[[0, 6, 'PER']]"
Ik hoop dat Tom niet teleurgesteld zal zijn.,"[[12, 15, 'PER']]"
Kunnen jullie mijn Engelse zinnen verbeteren?,"[[19, 26, 'MISC']]"
Mennad heeft zes uur lang gewacht.,"[[0, 6, 'PER']]"
Tom zal niet weten dat we hier zijn tenzij we het hem vertellen.,"[[0, 3, 'PER']]"
Mary zei dat Tom lag te slapen toen zij thuiskwam.,"[[0, 4, 'PER'], [13, 16, 'PER']]"
Mary zei dat Tom lag te slapen toen zij thuiskwam.,"[[0, 4, 'PER'], [13, 16, 'PER']]"
Tom zal dit helemaal niet leuk vinden.,"[[0, 3, 'PER']]"
Ik ben een inwoner van Boston.,"[[23, 29, 'LOC']]"
Helaas is Tom al verloofd.,"[[10, 13, 'PER']]"
Mary is toch een zeer sterke zwemmer?,"[[0, 4, 'PER']]"
Tom en Mary verstaan Frans beter dan ze het kunnen spreken.,"[[0, 3, 'PER'], [7, 11, 'PER'], [21, 26, 'MISC']]"
Tom en Mary verstaan Frans beter dan ze het kunnen spreken.,"[[0, 3, 'PER'], [7, 11, 'PER'], [21, 26, 'MISC']]"
Tom en Mary verstaan Frans beter dan ze het kunnen spreken.,"[[0, 3, 'PER'], [7, 11, 'PER'], [21, 26, 'MISC']]"
Tom heeft niet veel plezier.,"[[0, 3, 'PER']]"
Tom zei dat hij iets heel belangrijks had te zeggen.,"[[0, 3, 'PER']]"
Dat zou Tom me nooit laten doen.,"[[8, 11, 'PER']]"
Tom zou me dat nooit laten doen.,"[[0, 3, 'PER']]"
Speelt Tom graag tennis?,"[[7, 10, 'PER']]"
Houdt Tom van tennissen?,"[[6, 9, 'PER']]"
Yanni is nooit naar de gevangenis gegaan.,"[[0, 5, 'PER']]"
Heel het document was in Arabisch.,"[[25, 33, 'MISC']]"
"Op deze druilerige zomerochtend is Martin op zijn boot, de Lucky Catch, fuiken aan het ophalen in Casco Bay, aan de zuidkust van Maine.","[[35, 41, 'PER'], [59, 70, 'MISC'], [98, 107, 'LOC'], [129, 134, 'LOC']]"
"Op deze druilerige zomerochtend is Martin op zijn boot, de Lucky Catch, fuiken aan het ophalen in Casco Bay, aan de zuidkust van Maine.","[[35, 41, 'PER'], [59, 70, 'MISC'], [98, 107, 'LOC'], [129, 134, 'LOC']]"
"Op deze druilerige zomerochtend is Martin op zijn boot, de Lucky Catch, fuiken aan het ophalen in Casco Bay, aan de zuidkust van Maine.","[[35, 41, 'PER'], [59, 70, 'MISC'], [98, 107, 'LOC'], [129, 134, 'LOC']]"
"Op deze druilerige zomerochtend is Martin op zijn boot, de Lucky Catch, fuiken aan het ophalen in Casco Bay, aan de zuidkust van Maine.","[[35, 41, 'PER'], [59, 70, 'MISC'], [98, 107, 'LOC'], [129, 134, 'LOC']]"
Dit wordt een lange zit voor Tom en Maria.,"[[29, 32, 'PER'], [36, 41, 'PER']]"
Dit wordt een lange zit voor Tom en Maria.,"[[29, 32, 'PER'], [36, 41, 'PER']]"
"In het Nederlandse schoolsysteem wordt er vaak Frans, Duits of Spaans gegeven. Soms worden er ook dode talen zoals Latijn en Oudgrieks gegeven, maar dat is alleen als je er zelf voor hebt gekozen.","[[7, 18, 'MISC'], [47, 52, 'MISC'], [54, 59, 'MISC'], [63, 69, 'MISC'], [115, 121, 'MISC'], [125, 134, 'MISC']]"
"In het Nederlandse schoolsysteem wordt er vaak Frans, Duits of Spaans gegeven. Soms worden er ook dode talen zoals Latijn en Oudgrieks gegeven, maar dat is alleen als je er zelf voor hebt gekozen.","[[7, 18, 'MISC'], [47, 52, 'MISC'], [54, 59, 'MISC'], [63, 69, 'MISC'], [115, 121, 'MISC'], [125, 134, 'MISC']]"
"In het Nederlandse schoolsysteem wordt er vaak Frans, Duits of Spaans gegeven. Soms worden er ook dode talen zoals Latijn en Oudgrieks gegeven, maar dat is alleen als je er zelf voor hebt gekozen.","[[7, 18, 'MISC'], [47, 52, 'MISC'], [54, 59, 'MISC'], [63, 69, 'MISC'], [115, 121, 'MISC'], [125, 134, 'MISC']]"
"In het Nederlandse schoolsysteem wordt er vaak Frans, Duits of Spaans gegeven. Soms worden er ook dode talen zoals Latijn en Oudgrieks gegeven, maar dat is alleen als je er zelf voor hebt gekozen.","[[7, 18, 'MISC'], [47, 52, 'MISC'], [54, 59, 'MISC'], [63, 69, 'MISC'], [115, 121, 'MISC'], [125, 134, 'MISC']]"
"In het Nederlandse schoolsysteem wordt er vaak Frans, Duits of Spaans gegeven. Soms worden er ook dode talen zoals Latijn en Oudgrieks gegeven, maar dat is alleen als je er zelf voor hebt gekozen.","[[7, 18, 'MISC'], [47, 52, 'MISC'], [54, 59, 'MISC'], [63, 69, 'MISC'], [115, 121, 'MISC'], [125, 134, 'MISC']]"
"In het Nederlandse schoolsysteem wordt er vaak Frans, Duits of Spaans gegeven. Soms worden er ook dode talen zoals Latijn en Oudgrieks gegeven, maar dat is alleen als je er zelf voor hebt gekozen.","[[7, 18, 'MISC'], [47, 52, 'MISC'], [54, 59, 'MISC'], [63, 69, 'MISC'], [115, 121, 'MISC'], [125, 134, 'MISC']]"
Ik geef de voorkeur aan Engels.,"[[24, 30, 'MISC']]"
Tom zal me vermoorden.,"[[0, 3, 'PER']]"
Tom is erg moe.,"[[0, 3, 'PER']]"
Zeg me waarom Tom afwezig was.,"[[14, 17, 'PER']]"
Willen jullie Tom en Maria niet bezoeken?,"[[14, 17, 'PER'], [21, 26, 'PER']]"
Willen jullie Tom en Maria niet bezoeken?,"[[14, 17, 'PER'], [21, 26, 'PER']]"
Ik ben niet verantwoordelijk voor wat Tom heeft gedaan.,"[[38, 41, 'PER']]"
Tom zei dat Maria niet boos zou worden.,"[[0, 3, 'PER'], [12, 17, 'PER']]"
Tom zei dat Maria niet boos zou worden.,"[[0, 3, 'PER'], [12, 17, 'PER']]"
Tom heeft een dochter.,"[[0, 3, 'PER']]"
Ik heb enkele Franse boeken.,"[[14, 20, 'MISC']]"
Tom ging naar de kapper.,"[[0, 3, 'PER']]"
Wie was met Tom aan het praten?,"[[12, 15, 'PER']]"
Ik ging naar Tom zijn kamer.,"[[13, 16, 'PER']]"
Yanni was uit het oog.,"[[0, 5, 'PER']]"
Treuzel niet zo.,"[[0, 7, 'PER']]"
De EU dringt ook aan op een onderzoek naar het incident en heeft het voornemen sancties op te leggen aan de Wit-Russische ambtenaren die verantwoordelijk zijn voor de omleiding van het vliegtuig.,"[[3, 5, 'ORG'], [108, 121, 'MISC']]"
De EU dringt ook aan op een onderzoek naar het incident en heeft het voornemen sancties op te leggen aan de Wit-Russische ambtenaren die verantwoordelijk zijn voor de omleiding van het vliegtuig.,"[[3, 5, 'ORG'], [108, 121, 'MISC']]"
"Het ""Recruit""-schandaal is een corruptieschandaal waarbij overheidsambtenaren en politici bij wijze van smeergeld niet-genoteerde aandelen in de onderneming RecruitCoscom hebben aangenomen. De aandelen waren gestaag gestegen.","[[5, 23, 'MISC'], [157, 170, 'ORG']]"
"Het ""Recruit""-schandaal is een corruptieschandaal waarbij overheidsambtenaren en politici bij wijze van smeergeld niet-genoteerde aandelen in de onderneming RecruitCoscom hebben aangenomen. De aandelen waren gestaag gestegen.","[[5, 23, 'MISC'], [157, 170, 'ORG']]"
Waar is Michael Jackson begraven?,"[[8, 23, 'PER']]"
Niemand weet waar Tom begraven is.,"[[18, 21, 'PER']]"
"Na de aardbeving lag Maria vier dagen lang bedolven onder het puin van haar flatgebouw, maar ze overleefde het dankzij een reddingsoperatie.","[[21, 26, 'PER']]"
Tom leeft in luxe.,"[[0, 3, 'PER']]"
Tom heeft het graag over sport.,"[[0, 3, 'PER']]"
Gelooft Tom me?,"[[8, 11, 'PER']]"
Tom is niet getrouwd.,"[[0, 3, 'PER']]"
Tom zegt dat hij niet terugkomt.,"[[0, 3, 'PER']]"
Ziri sprak vloeiend Spaans.,"[[0, 4, 'PER'], [20, 26, 'MISC']]"
Ziri sprak vloeiend Spaans.,"[[0, 4, 'PER'], [20, 26, 'MISC']]"
Ziri sprak Berbers.,"[[0, 4, 'PER'], [11, 18, 'MISC']]"
Ziri sprak Berbers.,"[[0, 4, 'PER'], [11, 18, 'MISC']]"
Wie kent er Engels?,"[[12, 18, 'MISC']]"
In zijn laatste jaren was Beethoven doof.,"[[26, 35, 'PER']]"
Tom begreep de vraag niet.,"[[0, 3, 'PER']]"
Tom praat vaak in zijn slaap.,"[[0, 3, 'PER']]"
Kwade tongen beweren dat Sandra op een dag een zakje vol geld vond en nooit overwoog het aan de politie te geven.,"[[25, 31, 'PER']]"
Tom wil bewonderd worden.,"[[0, 3, 'PER']]"
Tom staat gewoonlijk op om half zeven.,"[[0, 3, 'PER']]"
Tom bonsde op de deur met zijn vuist.,"[[0, 3, 'PER']]"
Tom en ik zijn blut.,"[[0, 3, 'PER']]"
Ik zei aan Tom dat het dringend was.,"[[11, 14, 'PER']]"
Deze gedroogde Indische mango's zijn beter dan verse Amerikaanse.,"[[15, 23, 'MISC'], [53, 64, 'MISC']]"
Deze gedroogde Indische mango's zijn beter dan verse Amerikaanse.,"[[15, 23, 'MISC'], [53, 64, 'MISC']]"
Ik kan Tom vandaag niet betalen.,"[[7, 10, 'PER']]"
Waar ligt Libanon?,"[[10, 17, 'LOC']]"
"Voeg het poeder toe, roer en klaar is Kees.","[[38, 42, 'PER']]"
De pot was zo groot dat Maria er met een bezemsteel in moest roeren.,"[[24, 29, 'PER']]"
Staat Tom aan uw kant?,"[[6, 9, 'PER']]"
Is Tom u gunstig gezind?,"[[3, 6, 'PER']]"
Ik leer liever Frans met een moedertaalspreker.,"[[15, 20, 'MISC']]"
Ze gaan Jeruzalem bezoeken.,"[[8, 17, 'LOC']]"
Als meisje speelde Elisa graag kindermeisje met haar poppen.,"[[19, 24, 'PER']]"
Blijkbaar is Yokkuns vader er vandoor gegaan met zijn kleuterleidster.,"[[13, 20, 'MISC']]"
Geen enkele Arabische moedertaalspreker studeert zijn moedertaal op school.,"[[12, 21, 'MISC']]"
Ook ik woon in Australië.,"[[15, 24, 'LOC']]"
Sami hield niet van de Islam.,"[[0, 4, 'PER'], [23, 28, 'MISC']]"
Sami hield niet van de Islam.,"[[0, 4, 'PER'], [23, 28, 'MISC']]"
Sami omarmde het christendom.,"[[0, 4, 'PER']]"
Slavernij is toegestaan in de Islam.,"[[30, 35, 'MISC']]"
"In het begin was Sami gefascineerd door de Islam, maar nadat hij de koran en de hadiths gelezen had raakte hij ontgoocheld.","[[17, 21, 'PER'], [43, 48, 'MISC']]"
"In het begin was Sami gefascineerd door de Islam, maar nadat hij de koran en de hadiths gelezen had raakte hij ontgoocheld.","[[17, 21, 'PER'], [43, 48, 'MISC']]"
Sami weet dat het christendom de waarheid is.,"[[0, 4, 'PER']]"
Frans is de enige taal die ik kan spreken.,"[[0, 5, 'MISC']]"
Frans is de enige taal die ik kan.,"[[0, 5, 'MISC']]"
Waarom moet Tom dat juist nu doen?,"[[12, 15, 'PER']]"
Waarom moet Tom dat nu doen?,"[[12, 15, 'PER']]"
Waarom moet Tom dat per se nu doen?,"[[12, 15, 'PER']]"
Waarom moet Tom dat uitgerekend nu doen?,"[[12, 15, 'PER']]"
Tom zegt dat het nog geen tijd is om dat te doen.,"[[0, 3, 'PER']]"
Tom liep erg snel.,"[[0, 3, 'PER']]"
Tom is degene die gewond raakte.,"[[0, 3, 'PER']]"
Tom was niet de enige in de kamer.,"[[0, 3, 'PER']]"
Tom heeft geen honger.,"[[0, 3, 'PER']]"
Hoe denk je dat Tom doodging?,"[[16, 19, 'PER']]"
Tom is niet het type dat zoiets zou doen.,"[[0, 3, 'PER']]"
Gedraagt Tom zich altijd zo?,"[[9, 12, 'PER']]"
Doet Tom altijd zo?,"[[5, 8, 'PER']]"
Tom zei me dat hij niet veel geld had.,"[[0, 3, 'PER']]"
Tom gaat elke week naar de kerk.,"[[0, 3, 'PER']]"
Mary en de andere vrouw zijn dertig minuten geleden vertrokken.,"[[0, 4, 'PER']]"
Tom kon niets doen om Mary te helpen.,"[[0, 3, 'PER'], [22, 26, 'PER']]"
Tom kon niets doen om Mary te helpen.,"[[0, 3, 'PER'], [22, 26, 'PER']]"
Ik weet zeker dat dat niet de film is die Tom gezien heeft.,"[[42, 45, 'PER']]"
Ik ken Tom al jaren.,"[[7, 10, 'PER']]"
Tom was de laatste die sprak.,"[[0, 3, 'PER']]"
Tom betichtte Mary van leugens.,"[[0, 3, 'PER'], [14, 18, 'PER']]"
Tom betichtte Mary van leugens.,"[[0, 3, 'PER'], [14, 18, 'PER']]"
Jiddisch is een zustertaal van Duits.,"[[0, 8, 'MISC'], [31, 36, 'MISC']]"
Jiddisch is een zustertaal van Duits.,"[[0, 8, 'MISC'], [31, 36, 'MISC']]"
Welke steden heb je bezocht in Australië?,"[[31, 40, 'LOC']]"
Welke delen van Australië heb je bezocht?,"[[16, 25, 'LOC']]"
Waar ben je geweest in Australië?,"[[23, 32, 'LOC']]"
Tim is het zwarte schaap van de familie Jones.,"[[0, 3, 'PER'], [40, 45, 'PER']]"
Tim is het zwarte schaap van de familie Jones.,"[[0, 3, 'PER'], [40, 45, 'PER']]"
Ik kan Tim niet vinden. Is hij al weggegaan?,"[[7, 10, 'PER']]"
Ik kan Tim niet vinden. Is hij al vertrokken?,"[[7, 10, 'PER']]"
Je moet met Tom gaan praten.,"[[12, 15, 'PER']]"
Pools is mijn moedertaal.,"[[0, 5, 'MISC']]"
Tom is ijs aan het eten.,"[[0, 3, 'PER']]"
Mary drinkt melk.,"[[0, 4, 'PER']]"
Mary is melk aan het drinken.,"[[0, 4, 'PER']]"
Tom trok een mes tevoorschijn.,"[[0, 3, 'PER']]"
Heeft Tom dat allemaal opgedronken?,"[[6, 9, 'PER']]"
Tom trapte de deur open.,"[[0, 3, 'PER']]"
Tom kon zijn hoed niet vinden.,"[[0, 3, 'PER']]"
Het Verdrag van Lissabon wijzigt de samenstelling van de Europese Raad.,"[[4, 24, 'ORG'], [57, 70, 'ORG']]"
Het Verdrag van Lissabon wijzigt de samenstelling van de Europese Raad.,"[[4, 24, 'ORG'], [57, 70, 'ORG']]"
"Triton draait niet alleen tegen de draairichting van de andere manen in om Neptunus, maar verschilt ook aanzienlijk van hen in zijn samenstelling van rots en ijs.","[[0, 6, 'PER'], [75, 83, 'PER']]"
"Triton draait niet alleen tegen de draairichting van de andere manen in om Neptunus, maar verschilt ook aanzienlijk van hen in zijn samenstelling van rots en ijs.","[[0, 6, 'PER'], [75, 83, 'PER']]"
Tom wil vooral de clichés ontkrachten.,"[[0, 3, 'PER']]"
Is de BTW in dit bedrag inbegrepen of moet deze eerst worden toegevoegd?,"[[6, 9, 'ORG']]"
Is dit bedrag inclusief BTW of komt daar nog BTW bij?,"[[24, 27, 'MISC'], [45, 48, 'MISC']]"
Is dit bedrag inclusief BTW of komt daar nog BTW bij?,"[[24, 27, 'MISC'], [45, 48, 'MISC']]"
Is dit bedrag inclusief BTW of moeten we er nog BTW bij optellen?,"[[24, 27, 'MISC'], [48, 51, 'MISC']]"
Is dit bedrag inclusief BTW of moeten we er nog BTW bij optellen?,"[[24, 27, 'MISC'], [48, 51, 'MISC']]"
Vertel Tom wat er gebeurt als hij het niet doet.,"[[7, 10, 'PER']]"
Tom merkte op dat Mary een trouwring droeg.,"[[0, 3, 'PER'], [18, 22, 'PER']]"
Tom merkte op dat Mary een trouwring droeg.,"[[0, 3, 'PER'], [18, 22, 'PER']]"
Tom verliet Mary's kamer.,"[[0, 3, 'PER'], [12, 18, 'MISC']]"
Tom verliet Mary's kamer.,"[[0, 3, 'PER'], [12, 18, 'MISC']]"
Tom heeft Mary's kamer verlaten.,"[[0, 3, 'PER'], [10, 16, 'MISC']]"
Tom heeft Mary's kamer verlaten.,"[[0, 3, 'PER'], [10, 16, 'MISC']]"
