sentence, entity type + position
India is een van de meest bevolkte landen ter wereld.,"[[0, 5, 'LOC']]"
Algerije is nog steeds een derdewereldland.,"[[0, 8, 'LOC']]"
De Tweede Wereldoorlog begon in 1939 en eindigde in 1945.,"[[3, 22, 'MISC']]"
De Mount Everest is de hoogste berg ter wereld.,"[[3, 16, 'LOC']]"
Cuzco is een van de meest interessante plekken ter wereld.,"[[0, 5, 'LOC']]"
Tom is een wereldberoemde dirigent.,"[[0, 3, 'MISC']]"
Noorwegen is het rijkste land ter wereld.,"[[0, 9, 'LOC']]"
Hij schreef veel boeken over China.,"[[29, 35, 'LOC']]"
"Flyers leiden rechtstreeks naar het doel: de boodschap is eenduidig, helder en snel.","[[69, 75, 'LOC']]"
In Attica zal zonneschijn gedurende de hele dag de overhand hebben.,"[[3, 9, 'LOC']]"
"Als Cleopatra's neus korter geweest was, zou het hele gezicht van de wereld anders zijn geweest.","[[4, 27, 'MISC']]"
Ik ga een semester Frans studeren.,"[[19, 24, 'MISC']]"
Ik zag Tom huilen.,"[[7, 18, 'PER']]"
Tom en Maria hebben wat ze willen.,"[[0, 6, 'PER'], [7, 12, 'PER']]"
Tom en Maria hebben wat ze willen.,"[[0, 6, 'PER'], [7, 12, 'PER']]"
Weet u hoe laat Tom lunchte?,"[[16, 28, 'PER']]"
Ik ben zo blij dat Tom weg is.,"[[19, 22, 'PER']]"
Tom volgde mijn advies op.,"[[0, 3, 'PER']]"
Tom is je vader.,"[[0, 3, 'MISC']]"
"Je hebt Tom geschreven, toch?","[[8, 11, 'PER']]"
Tom maakte een lijst met dingen die hij moest kopen.,"[[0, 3, 'PER']]"
Waar heeft Tom die sjaal gekocht?,"[[11, 14, 'PER']]"
Tom heeft twee keer zoveel boeken als ik.,"[[0, 3, 'PER']]"
"Maria is nu gelukkiger, toch?","[[0, 5, 'PER']]"
"We houden van je, Tom.","[[18, 22, 'LOC']]"
"Ik ben blij dat je gelukkig bent, Tom.","[[34, 38, 'PER']]"
Tom wilde niet gaan winkelen met Maria.,"[[0, 3, 'PER'], [33, 39, 'PER']]"
Tom wilde niet gaan winkelen met Maria.,"[[0, 3, 'PER'], [33, 39, 'PER']]"
Tom zei dat hij niet van plan was lang te blijven.,"[[0, 3, 'PER']]"
Tom was perfect.,"[[0, 3, 'PER']]"
Ik ben in april in New Orleans voor de bruiloft van mijn nicht.,"[[19, 30, 'LOC']]"
Tom was niet te laat voor de vergadering.,"[[0, 3, 'PER']]"
Ik kwam hier om Tom te helpen.,"[[16, 19, 'PER']]"
Morgen maak ik de badkamer schoon.,"[[0, 6, 'LOC']]"
Ik wist niet dat Tom wist wanneer ik dat wilde doen.,"[[17, 20, 'PER']]"
Tom is nooit het probleem geweest.,"[[0, 3, 'PER']]"
Het Hebreeuws en Fenicisch behoren tot de Kanaänitische tak van de Noordwest-Semitische talen.,"[[4, 13, 'MISC'], [17, 26, 'MISC'], [42, 55, 'LOC'], [67, 87, 'LOC']]"
Het Hebreeuws en Fenicisch behoren tot de Kanaänitische tak van de Noordwest-Semitische talen.,"[[4, 13, 'MISC'], [17, 26, 'MISC'], [42, 55, 'LOC'], [67, 87, 'LOC']]"
Het Hebreeuws en Fenicisch behoren tot de Kanaänitische tak van de Noordwest-Semitische talen.,"[[4, 13, 'MISC'], [17, 26, 'MISC'], [42, 55, 'LOC'], [67, 87, 'LOC']]"
Het Hebreeuws en Fenicisch behoren tot de Kanaänitische tak van de Noordwest-Semitische talen.,"[[4, 13, 'MISC'], [17, 26, 'MISC'], [42, 55, 'LOC'], [67, 87, 'LOC']]"
"Het Engels, Russisch en Hindi stammen af ​​van een gemeenschappelijke vooroudertaal.","[[4, 10, 'MISC'], [12, 20, 'MISC'], [24, 29, 'MISC'], [41, 46, 'LOC']]"
"Het Engels, Russisch en Hindi stammen af ​​van een gemeenschappelijke vooroudertaal.","[[4, 10, 'MISC'], [12, 20, 'MISC'], [24, 29, 'MISC'], [41, 46, 'LOC']]"
"Het Engels, Russisch en Hindi stammen af ​​van een gemeenschappelijke vooroudertaal.","[[4, 10, 'MISC'], [12, 20, 'MISC'], [24, 29, 'MISC'], [41, 46, 'LOC']]"
"Het Engels, Russisch en Hindi stammen af ​​van een gemeenschappelijke vooroudertaal.","[[4, 10, 'MISC'], [12, 20, 'MISC'], [24, 29, 'MISC'], [41, 46, 'LOC']]"
"Koesjitische talen zijn onder meer het Oromo, Somalisch, Bedzja, Sidamo, Afar en Saho.","[[39, 55, 'LOC'], [65, 71, 'LOC'], [73, 77, 'LOC'], [81, 86, 'LOC']]"
"Koesjitische talen zijn onder meer het Oromo, Somalisch, Bedzja, Sidamo, Afar en Saho.","[[39, 55, 'LOC'], [65, 71, 'LOC'], [73, 77, 'LOC'], [81, 86, 'LOC']]"
"Koesjitische talen zijn onder meer het Oromo, Somalisch, Bedzja, Sidamo, Afar en Saho.","[[39, 55, 'LOC'], [65, 71, 'LOC'], [73, 77, 'LOC'], [81, 86, 'LOC']]"
"Koesjitische talen zijn onder meer het Oromo, Somalisch, Bedzja, Sidamo, Afar en Saho.","[[39, 55, 'LOC'], [65, 71, 'LOC'], [73, 77, 'LOC'], [81, 86, 'LOC']]"
Het Pasjtoe is een Oost-Iraanse taal.,"[[4, 11, 'MISC'], [19, 31, 'LOC']]"
Het Pasjtoe is een Oost-Iraanse taal.,"[[4, 11, 'MISC'], [19, 31, 'LOC']]"
Het Sindhi is een Indo-Arische taal.,"[[4, 10, 'MISC'], [18, 30, 'MISC']]"
Het Sindhi is een Indo-Arische taal.,"[[4, 10, 'MISC'], [18, 30, 'MISC']]"
Slavische talen fascineren mij.,"[[0, 9, 'MISC']]"
Ik hou van Romaanse talen.,"[[11, 19, 'MISC']]"
Ik hou van Turkse talen.,"[[11, 17, 'MISC']]"
Ik hou van Slavische talen.,"[[11, 20, 'MISC']]"
Ik hou van Keltische talen.,"[[11, 20, 'LOC']]"
Ik hou van Oeraalse talen.,"[[11, 19, 'MISC']]"
Ik hou van Bantoetalen.,"[[11, 23, 'MISC']]"
Ik hou van Austronesische talen.,"[[11, 25, 'LOC']]"
Ik hou van Semitische talen.,"[[11, 21, 'LOC']]"
Ik hou van Tsjadische talen.,"[[11, 21, 'PER']]"
Ik hou van Cushitische talen.,"[[11, 22, 'LOC']]"
Ik hou van Omotische talen.,"[[11, 20, 'PER']]"
Ik hou van Afro-Aziatische talen.,"[[11, 26, 'LOC']]"
Ik hou van Kanaänitische talen.,"[[11, 24, 'PER']]"
Ik hou van Iraanse talen.,"[[11, 18, 'LOC']]"
Ik hou van Anatolische talen.,"[[11, 22, 'LOC']]"
Ik hou van Baltische talen.,"[[11, 20, 'PER']]"
Ik hou van Austroaziatische talen.,"[[11, 27, 'MISC']]"
Ik hou van Dravidische talen.,"[[11, 22, 'PER']]"
Het Portugees is een Romaanse taal.,"[[4, 13, 'MISC'], [21, 29, 'MISC']]"
Het Portugees is een Romaanse taal.,"[[4, 13, 'MISC'], [21, 29, 'MISC']]"
Is Duits een Romaanse taal?,"[[3, 8, 'MISC'], [13, 21, 'MISC']]"
Is Duits een Romaanse taal?,"[[3, 8, 'MISC'], [13, 21, 'MISC']]"
Het Turks is een Turkse taal.,"[[4, 9, 'MISC'], [17, 23, 'MISC']]"
Het Turks is een Turkse taal.,"[[4, 9, 'MISC'], [17, 23, 'MISC']]"
Het Russisch is een Slavische taal.,"[[4, 12, 'MISC'], [20, 29, 'MISC']]"
Het Russisch is een Slavische taal.,"[[4, 12, 'MISC'], [20, 29, 'MISC']]"
Ik hou van Oost-Semitische talen.,"[[11, 26, 'LOC']]"
Het Kabylisch is een Berbertaal.,"[[4, 13, 'MISC']]"
Ik hou van Niger-Congotalen.,"[[11, 28, 'LOC']]"
Het Shawiya is een Berbertaal.,"[[4, 11, 'LOC']]"
"Het Juhuri, Perzisch, Koerdisch en Pastjoe zijn Iraanse talen.","[[4, 10, 'LOC'], [12, 20, 'LOC'], [22, 31, 'MISC'], [35, 42, 'LOC'], [48, 55, 'LOC']]"
"Het Juhuri, Perzisch, Koerdisch en Pastjoe zijn Iraanse talen.","[[4, 10, 'LOC'], [12, 20, 'LOC'], [22, 31, 'MISC'], [35, 42, 'LOC'], [48, 55, 'LOC']]"
"Het Juhuri, Perzisch, Koerdisch en Pastjoe zijn Iraanse talen.","[[4, 10, 'LOC'], [12, 20, 'LOC'], [22, 31, 'MISC'], [35, 42, 'LOC'], [48, 55, 'LOC']]"
"Het Juhuri, Perzisch, Koerdisch en Pastjoe zijn Iraanse talen.","[[4, 10, 'LOC'], [12, 20, 'LOC'], [22, 31, 'MISC'], [35, 42, 'LOC'], [48, 55, 'LOC']]"
"Het Juhuri, Perzisch, Koerdisch en Pastjoe zijn Iraanse talen.","[[4, 10, 'LOC'], [12, 20, 'LOC'], [22, 31, 'MISC'], [35, 42, 'LOC'], [48, 55, 'LOC']]"
Het Avestisch en Oudperzisch waren Oud-Iraanse talen.,"[[4, 13, 'LOC'], [17, 28, 'LOC'], [35, 46, 'LOC']]"
Het Avestisch en Oudperzisch waren Oud-Iraanse talen.,"[[4, 13, 'LOC'], [17, 28, 'LOC'], [35, 46, 'LOC']]"
Het Avestisch en Oudperzisch waren Oud-Iraanse talen.,"[[4, 13, 'LOC'], [17, 28, 'LOC'], [35, 46, 'LOC']]"
De Ogoezische talen maken deel uit van de Turkse taalfamilie.,"[[3, 13, 'LOC'], [42, 48, 'MISC']]"
De Ogoezische talen maken deel uit van de Turkse taalfamilie.,"[[3, 13, 'LOC'], [42, 48, 'MISC']]"
Dit woord is duidelijk van Germaanse oorsprong.,"[[27, 36, 'MISC']]"
"Het Maltees stamt af van het Arabisch, een Semitische taal.","[[4, 11, 'LOC'], [29, 37, 'MISC'], [43, 53, 'LOC']]"
"Het Maltees stamt af van het Arabisch, een Semitische taal.","[[4, 11, 'LOC'], [29, 37, 'MISC'], [43, 53, 'LOC']]"
"Het Maltees stamt af van het Arabisch, een Semitische taal.","[[4, 11, 'LOC'], [29, 37, 'MISC'], [43, 53, 'LOC']]"
"Het Portugees, Spaans, Frans en Italiaans zijn Romaanse talen.","[[4, 21, 'MISC'], [23, 28, 'MISC'], [32, 41, 'MISC'], [47, 55, 'MISC']]"
"Het Portugees, Spaans, Frans en Italiaans zijn Romaanse talen.","[[4, 21, 'MISC'], [23, 28, 'MISC'], [32, 41, 'MISC'], [47, 55, 'MISC']]"
"Het Portugees, Spaans, Frans en Italiaans zijn Romaanse talen.","[[4, 21, 'MISC'], [23, 28, 'MISC'], [32, 41, 'MISC'], [47, 55, 'MISC']]"
"Het Portugees, Spaans, Frans en Italiaans zijn Romaanse talen.","[[4, 21, 'MISC'], [23, 28, 'MISC'], [32, 41, 'MISC'], [47, 55, 'MISC']]"
"Het Jiddisch, Engels en Duits zijn West-Germaanse talen.","[[4, 12, 'MISC'], [14, 20, 'MISC'], [24, 29, 'MISC'], [35, 49, 'MISC']]"
"Het Jiddisch, Engels en Duits zijn West-Germaanse talen.","[[4, 12, 'MISC'], [14, 20, 'MISC'], [24, 29, 'MISC'], [35, 49, 'MISC']]"
"Het Jiddisch, Engels en Duits zijn West-Germaanse talen.","[[4, 12, 'MISC'], [14, 20, 'MISC'], [24, 29, 'MISC'], [35, 49, 'MISC']]"
"Het Jiddisch, Engels en Duits zijn West-Germaanse talen.","[[4, 12, 'MISC'], [14, 20, 'MISC'], [24, 29, 'MISC'], [35, 49, 'MISC']]"
De Roemeense taal maakt deel uit van de Romaanse taalfamilie.,"[[3, 12, 'MISC'], [40, 48, 'MISC']]"
De Roemeense taal maakt deel uit van de Romaanse taalfamilie.,"[[3, 12, 'MISC'], [40, 48, 'MISC']]"
"Het Latijn, Grieks, Perzisch en Sanskriet stammen af ​​van een gemeenschappelijke voorouder.","[[4, 10, 'MISC'], [12, 18, 'MISC'], [20, 28, 'MISC'], [32, 41, 'MISC'], [53, 58, 'LOC']]"
"Het Latijn, Grieks, Perzisch en Sanskriet stammen af ​​van een gemeenschappelijke voorouder.","[[4, 10, 'MISC'], [12, 18, 'MISC'], [20, 28, 'MISC'], [32, 41, 'MISC'], [53, 58, 'LOC']]"
"Het Latijn, Grieks, Perzisch en Sanskriet stammen af ​​van een gemeenschappelijke voorouder.","[[4, 10, 'MISC'], [12, 18, 'MISC'], [20, 28, 'MISC'], [32, 41, 'MISC'], [53, 58, 'LOC']]"
"Het Latijn, Grieks, Perzisch en Sanskriet stammen af ​​van een gemeenschappelijke voorouder.","[[4, 10, 'MISC'], [12, 18, 'MISC'], [20, 28, 'MISC'], [32, 41, 'MISC'], [53, 58, 'LOC']]"
"Het Latijn, Grieks, Perzisch en Sanskriet stammen af ​​van een gemeenschappelijke voorouder.","[[4, 10, 'MISC'], [12, 18, 'MISC'], [20, 28, 'MISC'], [32, 41, 'MISC'], [53, 58, 'LOC']]"
Ik hou van Kra-Daitalen.,"[[11, 24, 'MISC']]"
Ik hou van Tai-Kadaitalen.,"[[11, 26, 'PER']]"
Ik heb alle nationale Slavische talen bestudeerd.,"[[22, 31, 'MISC']]"
Ik hou van Indo-Iraanse talen.,"[[11, 23, 'LOC']]"
Ik hou van Indo-Arische talen.,"[[11, 23, 'PER']]"
Ik hou van de Tochaarse talen.,"[[14, 23, 'MISC']]"
Het Berbers is geen Semitische taal.,"[[4, 11, 'MISC'], [20, 30, 'LOC']]"
Het Berbers is geen Semitische taal.,"[[4, 11, 'MISC'], [20, 30, 'LOC']]"
Het Marathi is een Indo-Arische taal.,"[[4, 11, 'MISC'], [19, 31, 'MISC']]"
Het Marathi is een Indo-Arische taal.,"[[4, 11, 'MISC'], [19, 31, 'MISC']]"
Het Engels is een sterk gelatiniseerde Germaanse taal.,"[[4, 10, 'MISC'], [39, 48, 'MISC']]"
Het Engels is een sterk gelatiniseerde Germaanse taal.,"[[4, 10, 'MISC'], [39, 48, 'MISC']]"
"Het Engels, Russisch, Spaans en Hindi stammen af ​​van een gemeenschappelijke vooroudertaal.","[[4, 10, 'MISC'], [12, 20, 'MISC'], [22, 28, 'MISC'], [32, 37, 'MISC'], [49, 54, 'LOC']]"
"Het Engels, Russisch, Spaans en Hindi stammen af ​​van een gemeenschappelijke vooroudertaal.","[[4, 10, 'MISC'], [12, 20, 'MISC'], [22, 28, 'MISC'], [32, 37, 'MISC'], [49, 54, 'LOC']]"
"Het Engels, Russisch, Spaans en Hindi stammen af ​​van een gemeenschappelijke vooroudertaal.","[[4, 10, 'MISC'], [12, 20, 'MISC'], [22, 28, 'MISC'], [32, 37, 'MISC'], [49, 54, 'LOC']]"
"Het Engels, Russisch, Spaans en Hindi stammen af ​​van een gemeenschappelijke vooroudertaal.","[[4, 10, 'MISC'], [12, 20, 'MISC'], [22, 28, 'MISC'], [32, 37, 'MISC'], [49, 54, 'LOC']]"
"Het Engels, Russisch, Spaans en Hindi stammen af ​​van een gemeenschappelijke vooroudertaal.","[[4, 10, 'MISC'], [12, 20, 'MISC'], [22, 28, 'MISC'], [32, 37, 'MISC'], [49, 54, 'LOC']]"
Hoe weet je dat Tom dat gedaan heeft?,"[[16, 19, 'PER']]"
Tom was grootmoedig in de overwinning.,"[[0, 3, 'PER']]"
Ik kom graag naar Boston.,"[[18, 24, 'LOC']]"
Is de BTW in de prijs inbegrepen?,"[[6, 9, 'MISC']]"
"Als ik nog langer naar Maria's geklets moet luisteren, word ik gek.","[[23, 30, 'PER']]"
Tom hoefde niet gestraft te worden.,"[[0, 3, 'PER']]"
Tom wist niet hoe hij JPEG-bestanden moest exporteren.,"[[0, 3, 'PER']]"
Tom en Maria staan buiten.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Maria staan buiten.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Maria zijn buiten.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Maria zijn buiten.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Geluk houdt niet alleen in dat je veel dingen hebt.,"[[0, 5, 'PER']]"
Muiriel belastert me!,"[[0, 7, 'PER']]"
Twitter is een mooi voorbeeld van absurditeit.,"[[0, 7, 'MISC']]"
"Adam Mickiewicz's verhaal ""Pan Tadeusz"", dat de aard, de gewoonten en de omgangsvormen van de Wit-Russische landeigenaren uit de tijd van Napoleon schildert, wordt al sinds 1859 in het Russisch vertaald.","[[0, 15, 'PER'], [27, 38, 'MISC'], [94, 107, 'MISC'], [138, 146, 'PER'], [185, 193, 'MISC']]"
"Adam Mickiewicz's verhaal ""Pan Tadeusz"", dat de aard, de gewoonten en de omgangsvormen van de Wit-Russische landeigenaren uit de tijd van Napoleon schildert, wordt al sinds 1859 in het Russisch vertaald.","[[0, 15, 'PER'], [27, 38, 'MISC'], [94, 107, 'MISC'], [138, 146, 'PER'], [185, 193, 'MISC']]"
"Adam Mickiewicz's verhaal ""Pan Tadeusz"", dat de aard, de gewoonten en de omgangsvormen van de Wit-Russische landeigenaren uit de tijd van Napoleon schildert, wordt al sinds 1859 in het Russisch vertaald.","[[0, 15, 'PER'], [27, 38, 'MISC'], [94, 107, 'MISC'], [138, 146, 'PER'], [185, 193, 'MISC']]"
"Adam Mickiewicz's verhaal ""Pan Tadeusz"", dat de aard, de gewoonten en de omgangsvormen van de Wit-Russische landeigenaren uit de tijd van Napoleon schildert, wordt al sinds 1859 in het Russisch vertaald.","[[0, 15, 'PER'], [27, 38, 'MISC'], [94, 107, 'MISC'], [138, 146, 'PER'], [185, 193, 'MISC']]"
"Adam Mickiewicz's verhaal ""Pan Tadeusz"", dat de aard, de gewoonten en de omgangsvormen van de Wit-Russische landeigenaren uit de tijd van Napoleon schildert, wordt al sinds 1859 in het Russisch vertaald.","[[0, 15, 'PER'], [27, 38, 'MISC'], [94, 107, 'MISC'], [138, 146, 'PER'], [185, 193, 'MISC']]"
Tom heeft me als het ware onder zijn hoede genomen.,"[[0, 3, 'PER']]"
Tom nam me als het ware onder zijn hoede.,"[[0, 3, 'PER']]"
Hoe lang duurt het om een ​​ei hard te koken?,"[[26, 30, 'MISC']]"
Vrijdag zal ik ook het Spaanse paspoort in mijn handen hebben.,"[[0, 7, 'MISC'], [23, 30, 'MISC']]"
Vrijdag zal ik ook het Spaanse paspoort in mijn handen hebben.,"[[0, 7, 'MISC'], [23, 30, 'MISC']]"
Met Nieuwjaar zal ik hier bij jou zijn.,"[[4, 13, 'PER']]"
We hebben geen les op Goede Vrijdag.,"[[22, 36, 'MISC']]"
Schaak je?,"[[0, 10, 'PER']]"
Tom weet dat Maria hier niet is.,"[[0, 3, 'PER'], [13, 18, 'PER']]"
Tom weet dat Maria hier niet is.,"[[0, 3, 'PER'], [13, 18, 'PER']]"
Viana is een Braziliaanse gemeente met ongeveer 65.000 inwoners.,"[[0, 5, 'LOC'], [13, 25, 'MISC']]"
Viana is een Braziliaanse gemeente met ongeveer 65.000 inwoners.,"[[0, 5, 'LOC'], [13, 25, 'MISC']]"
Ik ga het Tom vertellen.,"[[10, 13, 'MISC']]"
Heeft u echt tegen Maria gezegd dat u haar haatte?,"[[19, 24, 'PER']]"
Tom stuurde nooit een bericht naar Maria.,"[[0, 3, 'PER'], [35, 41, 'PER']]"
Tom stuurde nooit een bericht naar Maria.,"[[0, 3, 'PER'], [35, 41, 'PER']]"
Tom werd Canadees staatsburger.,"[[0, 3, 'PER'], [9, 17, 'PER']]"
Tom werd Canadees staatsburger.,"[[0, 3, 'PER'], [9, 17, 'PER']]"
Deze camera is Toms favoriete.,"[[15, 19, 'LOC']]"
Tom weet het verschil niet tussen een bijvoeglijk naamwoord en een bijwoord.,"[[0, 3, 'PER']]"
Ze namen Tom in dienst.,"[[9, 12, 'LOC']]"
Bent u de directeur?,"[[0, 4, 'PER']]"
Doe het voor mij.,"[[0, 3, 'PER']]"
Het moet de dag zijn geweest voordat Tom aankwam dat ik voor zonsopgang opstond.,"[[37, 40, 'PER']]"
Tom heeft nooit aan je getwijfeld.,"[[0, 3, 'PER']]"
"Tom is niet vrijgezel, maar Maria wel.","[[0, 3, 'PER'], [28, 38, 'PER']]"
"Tom is niet vrijgezel, maar Maria wel.","[[0, 3, 'PER'], [28, 38, 'PER']]"
Mijn favoriete vis is de zeebaars.,"[[0, 4, 'PER']]"
Tom gaat volgend weekend skiën.,"[[0, 3, 'PER']]"
Tom pakte het boek en begon te lezen.,"[[0, 3, 'PER']]"
Maria vond een baan.,"[[0, 5, 'PER']]"
We gingen naar de Aziatische supermarkt.,"[[18, 28, 'LOC']]"
Tom is nu hier.,"[[0, 3, 'LOC']]"
In Japan eten de mensen drie keer per dag.,"[[3, 8, 'LOC']]"
Tom is een verlegen en eenzame jongen.,"[[0, 3, 'MISC']]"
Haar naam was Maria.,"[[14, 20, 'PER']]"
Ik hou van God.,"[[11, 15, 'MISC']]"
Tom vraagt altijd waar u bent.,"[[0, 3, 'PER']]"
Het verbaasde me niet toen Tom me vertelde dat Maria dat niet hoefde te doen.,"[[27, 30, 'PER'], [47, 52, 'PER']]"
Het verbaasde me niet toen Tom me vertelde dat Maria dat niet hoefde te doen.,"[[27, 30, 'PER'], [47, 52, 'PER']]"
Tom werd ondervraagd door de FBI.,"[[0, 3, 'PER'], [29, 33, 'ORG']]"
Tom werd ondervraagd door de FBI.,"[[0, 3, 'PER'], [29, 33, 'ORG']]"
Maak nooit slaapwandelaars wakker.,"[[0, 4, 'PER']]"
Tom wilde niet in het buitenland studeren.,"[[0, 3, 'PER']]"
Laten we het hebben over wat Tom aan het doen is.,"[[29, 32, 'PER']]"
"Doe je best, Tom.","[[13, 17, 'PER']]"
Tom woont bij zijn ouders.,"[[0, 3, 'PER']]"
Ik wil dat u zegt dat u niet terug zult gaan naar Australië.,"[[50, 60, 'LOC']]"
Tom lijkt het niet uit te maken.,"[[0, 3, 'PER']]"
Binnenkort begint het watermeloenenseizoen.,"[[0, 10, 'LOC']]"
Halleluja!,"[[0, 10, 'LOC']]"
Nooit.,"[[0, 6, 'LOC']]"
Droom.,"[[0, 6, 'PER']]"
Achterover.,"[[0, 11, 'PER']]"
Corrigeer fouten.,"[[0, 9, 'LOC']]"
't Is saai.,"[[0, 5, 'LOC']]"
"Groetjes, John.","[[10, 15, 'PER']]"
Hou van John.,"[[8, 13, 'PER']]"
Beluister hier!,"[[0, 15, 'PER']]"
Luister eens even!,"[[0, 7, 'MISC']]"
Luister eens goed!,"[[0, 7, 'MISC']]"
Bel Ishmael.,"[[0, 11, 'PER']]"
Roep Ishmael.,"[[0, 12, 'PER']]"
Roep Ishmael op.,"[[0, 12, 'PER']]"
Lalita heeft gebeld.,"[[0, 6, 'LOC']]"
Mooie dag.,"[[0, 10, 'LOC']]"
Luister nu eens.,"[[0, 7, 'MISC']]"
Het eerste meisje dat ik kuste was Maria.,"[[35, 41, 'PER']]"
Ik vertrek volgende maand naar Australië.,"[[31, 41, 'LOC']]"
Tom heeft geen zin meer om bureaucratisch werk te doen.,"[[0, 3, 'PER']]"
Maria is aan het wandelen met haar hondje.,"[[0, 5, 'PER']]"
Hoe heb je Tom zover gekregen om je te helpen bij het wassen van de auto?,"[[11, 14, 'PER']]"
Maria werd niet beschuldigd zonder reden.,"[[0, 5, 'PER']]"
Het lijkt erop dat Tom verliefd is.,"[[19, 22, 'PER']]"
Jullie zeggen soms onsamenhangende dingen.,"[[0, 6, 'PER']]"
Tom vroeg me hoeveel talen ik sprak.,"[[0, 3, 'PER']]"
Ik wil een kijkje nemen in die kamer.,"[[31, 37, 'ORG']]"
Wat is er met Tom aan de hand?,"[[14, 17, 'PER']]"
Herpak jezelf!,"[[0, 14, 'PER']]"
Herpak uzelf!,"[[0, 6, 'PER']]"
Tom parkeerde de auto achter Maria's huis.,"[[0, 3, 'PER'], [29, 42, 'PER']]"
Tom parkeerde de auto achter Maria's huis.,"[[0, 3, 'PER'], [29, 42, 'PER']]"
Sta recht!,"[[0, 10, 'MISC']]"
Sta rechtop!,"[[0, 12, 'MISC']]"
Hebben Tom en Maria je al verteld waarom ze niet willen blijven?,"[[7, 10, 'PER'], [14, 19, 'PER']]"
Hebben Tom en Maria je al verteld waarom ze niet willen blijven?,"[[7, 10, 'PER'], [14, 19, 'PER']]"
Wilt u er een?,"[[0, 4, 'LOC']]"
Tom werd vervangen door Maria.,"[[0, 3, 'PER'], [24, 30, 'PER']]"
Tom werd vervangen door Maria.,"[[0, 3, 'PER'], [24, 30, 'PER']]"
Allemachtig.,"[[0, 12, 'LOC']]"
Potjandorie.,"[[0, 12, 'PER']]"
Onthou dat.,"[[0, 6, 'PER']]"
Pak haar.,"[[0, 3, 'PER']]"
Bel ze.,"[[0, 3, 'PER']]"
Roep ze.,"[[0, 4, 'PER']]"
Bel hem.,"[[0, 3, 'PER']]"
Bel hem op.,"[[0, 3, 'PER']]"
Roep hem.,"[[0, 4, 'PER']]"
Allah weet.,"[[0, 5, 'PER']]"
Geef! Geeeef!!!!,"[[0, 16, 'MISC']]"
Jullie hebben het beloofd!,"[[0, 6, 'PER']]"
Maria leed.,"[[0, 11, 'PER']]"
Maria heeft geleden.,"[[0, 5, 'PER']]"
Tom is goed gehumeurd.,"[[0, 3, 'PER']]"
Tom zegt dat hij niet huilde.,"[[0, 3, 'PER']]"
De website werkt niet met Mozilla Firefox.,"[[26, 42, 'MISC']]"
"Ik wilde een horrorfilm kijken, maar mijn vriendin is bang en huurde een comedy.","[[62, 68, 'LOC']]"
Tom is heel artistiek.,"[[0, 3, 'LOC']]"
Tom verwacht de prijs te winnen.,"[[0, 3, 'PER']]"
Jullie zijn impulsief.,"[[0, 6, 'PER']]"
Jullie zullen nooit alleen zijn met schizofrenie.,"[[0, 6, 'PER']]"
Deden jullie dat uit vrije wil?,"[[0, 5, 'LOC']]"
"Wie is ons vandaag komen bezoeken? ""Vandaag is mijn zus Maria ons komen bezoeken.""","[[56, 61, 'PER']]"
"Als u in Rio bent en naar São Paulo wilt gaan, kunt u met de bus gaan. Echter, de reis duurt zes en een half uur.","[[9, 12, 'LOC'], [26, 35, 'LOC']]"
"Als u in Rio bent en naar São Paulo wilt gaan, kunt u met de bus gaan. Echter, de reis duurt zes en een half uur.","[[9, 12, 'LOC'], [26, 35, 'LOC']]"
Tom weet exact waar hij het over heeft.,"[[0, 3, 'PER']]"
Tom heeft vanochtend groentesoep gegeten.,"[[0, 3, 'PER']]"
Herinnert u zich uw belofte?,"[[0, 9, 'PER']]"
Trump is wat Amerikanen verdienen.,"[[0, 5, 'LOC'], [13, 23, 'LOC']]"
Trump is wat Amerikanen verdienen.,"[[0, 5, 'LOC'], [13, 23, 'LOC']]"
"Als ik jou was, zou ik niet naar Australië gaan.","[[33, 42, 'LOC']]"
Tom leerde me Frans.,"[[0, 3, 'PER'], [14, 20, 'PER']]"
Tom leerde me Frans.,"[[0, 3, 'PER'], [14, 20, 'PER']]"
Wees aardiger voor Tom.,"[[19, 23, 'PER']]"
Tom wil naar Boston verhuizen.,"[[0, 3, 'PER'], [13, 19, 'LOC']]"
Tom wil naar Boston verhuizen.,"[[0, 3, 'PER'], [13, 19, 'LOC']]"
Algerije is een land dat snel verstedelijkt.,"[[0, 8, 'LOC']]"
Tom verdween tussen de schaduwen.,"[[0, 3, 'PER']]"
Tom was niet in staat om dat alleen te doen.,"[[0, 3, 'PER']]"
Ik zal bij Tom thuis zijn.,"[[11, 14, 'PER']]"
Tom heeft twee zussen.,"[[0, 3, 'LOC']]"
Tom eet geen vis.,"[[0, 3, 'PER']]"
Morgen zullen meer mensen hier zijn.,"[[0, 6, 'LOC']]"
Kun je naar me kijken?,"[[0, 3, 'PER']]"
"Na zoveel aan Kerstcadeaus te hebben uitgegeven, bevond ze zich in een moeilijke situatie.","[[14, 26, 'LOC']]"
Wil je dat ik met Tom praat?,"[[18, 28, 'PER']]"
Ik moet met je spreken over Tom.,"[[28, 32, 'PER']]"
